age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,182980,40318,1505185,12.2,2.7,2021-02-15T07:19:51.583Z
20-29,539286,192876,1277634,42.2,15.1,2021-02-15T07:19:51.583Z
30-39,597195,241532,1186386,50.3,20.4,2021-02-15T07:19:51.583Z
40-49,696872,429103,1080768,64.5,39.7,2021-02-15T07:19:51.583Z
50-59,613789,471925,832687,73.7,56.7,2021-02-15T07:19:51.583Z
60-69,588244,524926,735380,80.0,71.4,2021-02-15T07:19:51.583Z
70-79,443448,410579,462148,96.0,88.8,2021-02-15T07:19:51.583Z
80-89,198035,181445,222547,89.0,81.5,2021-02-15T07:19:51.583Z
90+,46639,41674,50589,92.2,82.4,2021-02-15T07:19:51.583Z
