section,male,female,lastUpdate,date
0,49374,46492,2021-02-15T07:19:51.583Z,2021-02-15T07:19:51.583Z
10,81048,71325,2021-02-15T07:19:51.583Z,2021-02-15T07:19:51.583Z
20,67740,68916,2021-02-15T07:19:51.583Z,2021-02-15T07:19:51.583Z
30,48626,51311,2021-02-15T07:19:51.583Z,2021-02-15T07:19:51.583Z
40,41402,45589,2021-02-15T07:19:51.583Z,2021-02-15T07:19:51.583Z
50,31425,33490,2021-02-15T07:19:51.583Z,2021-02-15T07:19:51.583Z
60,21806,20879,2021-02-15T07:19:51.583Z,2021-02-15T07:19:51.583Z
70,10801,10641,2021-02-15T07:19:51.583Z,2021-02-15T07:19:51.583Z
80,4782,6487,2021-02-15T07:19:51.583Z,2021-02-15T07:19:51.583Z
90,1264,2681,2021-02-15T07:19:51.583Z,2021-02-15T07:19:51.583Z
