section,male,female,lastUpdate,date
0,1,2,2021-02-16T20:03:32.033Z,2021-02-16T20:03:32.033Z
10,2,4,2021-02-16T20:03:32.033Z,2021-02-16T20:03:32.033Z
20,8,15,2021-02-16T20:03:32.033Z,2021-02-16T20:03:32.033Z
30,43,26,2021-02-16T20:03:32.033Z,2021-02-16T20:03:32.033Z
40,67,41,2021-02-16T20:03:32.033Z,2021-02-16T20:03:32.033Z
50,104,54,2021-02-16T20:03:32.033Z,2021-02-16T20:03:32.033Z
60,121,87,2021-02-16T20:03:32.033Z,2021-02-16T20:03:32.033Z
70,110,81,2021-02-16T20:03:32.033Z,2021-02-16T20:03:32.033Z
80,71,69,2021-02-16T20:03:32.033Z,2021-02-16T20:03:32.033Z
90,12,20,2021-02-16T20:03:32.033Z,2021-02-16T20:03:32.033Z
