name,amount,lastUpdate,date
hard,398,2020-08-22T16:59:01.583Z,2020-08-22T16:59:01.583Z
moderate,177,2020-08-22T16:59:01.583Z,2020-08-22T16:59:01.583Z
name,amount,lastUpdate,date
hard,398,2020-08-22T16:59:01.583Z,2020-08-22T16:59:01.583Z
moderate,177,2020-08-22T16:59:01.583Z,2020-08-22T16:59:01.583Z
