section,male,female,lastUpdate,date
0,1,1,2021-01-27T15:47:33.793Z,2021-01-27T15:47:33.793Z
10,0,0,2021-01-27T15:47:33.793Z,2021-01-27T15:47:33.793Z
20,3,3,2021-01-27T15:47:33.793Z,2021-01-27T15:47:33.793Z
30,9,6,2021-01-27T15:47:33.793Z,2021-01-27T15:47:33.793Z
40,19,12,2021-01-27T15:47:33.793Z,2021-01-27T15:47:33.793Z
50,42,12,2021-01-27T15:47:33.793Z,2021-01-27T15:47:33.793Z
60,62,23,2021-01-27T15:47:33.793Z,2021-01-27T15:47:33.793Z
70,42,30,2021-01-27T15:47:33.793Z,2021-01-27T15:47:33.793Z
80,19,16,2021-01-27T15:47:33.793Z,2021-01-27T15:47:33.793Z
90,5,3,2021-01-27T15:47:33.793Z,2021-01-27T15:47:33.793Z
