section,male,female,lastUpdate,date
0,1,1,2020-12-02T16:26:53.177Z,2020-12-02T16:26:53.177Z
10,1,2,2020-12-02T16:26:53.177Z,2020-12-02T16:26:53.177Z
20,1,5,2020-12-02T16:26:53.177Z,2020-12-02T16:26:53.177Z
30,11,7,2020-12-02T16:26:53.177Z,2020-12-02T16:26:53.177Z
40,21,11,2020-12-02T16:26:53.177Z,2020-12-02T16:26:53.177Z
50,99,55,2020-12-02T16:26:53.177Z,2020-12-02T16:26:53.177Z
60,264,108,2020-12-02T16:26:53.177Z,2020-12-02T16:26:53.177Z
70,479,239,2020-12-02T16:26:53.177Z,2020-12-02T16:26:53.177Z
80,537,443,2020-12-02T16:26:53.177Z,2020-12-02T16:26:53.177Z
90,237,361,2020-12-02T16:26:53.177Z,2020-12-02T16:26:53.177Z
