section,male,female,lastUpdate,date
0,55015,51845,2021-03-01T07:25:10.480Z,2021-03-01T07:25:10.480Z
10,86229,77018,2021-03-01T07:25:10.480Z,2021-03-01T07:25:10.480Z
20,72622,75021,2021-03-01T07:25:10.480Z,2021-03-01T07:25:10.480Z
30,52450,55462,2021-03-01T07:25:10.480Z,2021-03-01T07:25:10.480Z
40,43877,48511,2021-03-01T07:25:10.480Z,2021-03-01T07:25:10.480Z
50,33012,35465,2021-03-01T07:25:10.480Z,2021-03-01T07:25:10.480Z
60,22651,21875,2021-03-01T07:25:10.480Z,2021-03-01T07:25:10.480Z
70,11210,11160,2021-03-01T07:25:10.480Z,2021-03-01T07:25:10.480Z
80,4951,6765,2021-03-01T07:25:10.480Z,2021-03-01T07:25:10.480Z
90,1318,2774,2021-03-01T07:25:10.480Z,2021-03-01T07:25:10.480Z
