section,male,female,lastUpdate,date
0,0,1,2021-03-01T07:25:10.480Z,2021-03-01T07:25:10.480Z
10,0,2,2021-03-01T07:25:10.480Z,2021-03-01T07:25:10.480Z
20,3,2,2021-03-01T07:25:10.480Z,2021-03-01T07:25:10.480Z
30,10,12,2021-03-01T07:25:10.480Z,2021-03-01T07:25:10.480Z
40,19,8,2021-03-01T07:25:10.480Z,2021-03-01T07:25:10.480Z
50,31,16,2021-03-01T07:25:10.480Z,2021-03-01T07:25:10.480Z
60,30,17,2021-03-01T07:25:10.480Z,2021-03-01T07:25:10.480Z
70,31,17,2021-03-01T07:25:10.480Z,2021-03-01T07:25:10.480Z
80,9,12,2021-03-01T07:25:10.480Z,2021-03-01T07:25:10.480Z
90,2,2,2021-03-01T07:25:10.480Z,2021-03-01T07:25:10.480Z
