total_beds,total_occupancy,easy_occupancy,medium_occupancy,hard_occupancy,critical_occupancy,lastUpdate
3321,1248,259,188,467,275,2021-03-01T07:25:10.480Z
100,38,21,15,37,22,2021-03-01T07:25:10.480Z
