date,amount,lastUpdate
2020-05-22T00:00:00.000Z,164,2021-03-21T12:31:44.520Z
2020-05-23T00:00:00.000Z,44,2021-03-21T12:31:44.520Z
2020-05-24T00:00:00.000Z,116,2021-03-21T12:31:44.520Z
2020-05-25T00:00:00.000Z,133,2021-03-21T12:31:44.520Z
2020-05-26T00:00:00.000Z,92,2021-03-21T12:31:44.520Z
2020-05-27T00:00:00.000Z,62,2021-03-21T12:31:44.520Z
2020-05-28T00:00:00.000Z,115,2021-03-21T12:31:44.520Z
2020-05-29T00:00:00.000Z,40,2021-03-21T12:31:44.520Z
2020-05-30T00:00:00.000Z,40,2021-03-21T12:31:44.520Z
2020-05-31T00:00:00.000Z,61,2021-03-21T12:31:44.520Z
2020-06-01T00:00:00.000Z,69,2021-03-21T12:31:44.520Z
2020-06-02T00:00:00.000Z,53,2021-03-21T12:31:44.520Z
2020-06-03T00:00:00.000Z,27,2021-03-21T12:31:44.520Z
2020-06-04T00:00:00.000Z,42,2021-03-21T12:31:44.520Z
2020-06-05T00:00:00.000Z,37,2021-03-21T12:31:44.520Z
2020-06-06T00:00:00.000Z,24,2021-03-21T12:31:44.520Z
2020-06-07T00:00:00.000Z,43,2021-03-21T12:31:44.520Z
2020-06-08T00:00:00.000Z,40,2021-03-21T12:31:44.520Z
2020-06-09T00:00:00.000Z,45,2021-03-21T12:31:44.520Z
2020-06-10T00:00:00.000Z,51,2021-03-21T12:31:44.520Z
2020-06-11T00:00:00.000Z,55,2021-03-21T12:31:44.520Z
2020-06-12T00:00:00.000Z,55,2021-03-21T12:31:44.520Z
2020-06-13T00:00:00.000Z,40,2021-03-21T12:31:44.520Z
2020-06-14T00:00:00.000Z,48,2021-03-21T12:31:44.520Z
2020-06-15T00:00:00.000Z,90,2021-03-21T12:31:44.520Z
2020-06-16T00:00:00.000Z,53,2021-03-21T12:31:44.520Z
2020-06-17T00:00:00.000Z,47,2021-03-21T12:31:44.520Z
2020-06-18T00:00:00.000Z,50,2021-03-21T12:31:44.520Z
2020-06-19T00:00:00.000Z,57,2021-03-21T12:31:44.520Z
2020-06-20T00:00:00.000Z,35,2021-03-21T12:31:44.520Z
2020-06-21T00:00:00.000Z,50,2021-03-21T12:31:44.520Z
2020-06-22T00:00:00.000Z,59,2021-03-21T12:31:44.520Z
2020-06-23T00:00:00.000Z,84,2021-03-21T12:31:44.520Z
2020-06-24T00:00:00.000Z,71,2021-03-21T12:31:44.520Z
2020-06-25T00:00:00.000Z,75,2021-03-21T12:31:44.520Z
2020-06-26T00:00:00.000Z,130,2021-03-21T12:31:44.520Z
2020-06-27T00:00:00.000Z,50,2021-03-21T12:31:44.520Z
2020-06-28T00:00:00.000Z,141,2021-03-21T12:31:44.520Z
2020-06-29T00:00:00.000Z,164,2021-03-21T12:31:44.520Z
2020-06-30T00:00:00.000Z,131,2021-03-21T12:31:44.520Z
2020-07-01T00:00:00.000Z,98,2021-03-21T12:31:44.520Z
2020-07-02T00:00:00.000Z,127,2021-03-21T12:31:44.520Z
2020-07-03T00:00:00.000Z,116,2021-03-21T12:31:44.520Z
2020-07-04T00:00:00.000Z,76,2021-03-21T12:31:44.520Z
2020-07-05T00:00:00.000Z,148,2021-03-21T12:31:44.520Z
2020-07-06T00:00:00.000Z,195,2021-03-21T12:31:44.520Z
2020-07-07T00:00:00.000Z,173,2021-03-21T12:31:44.520Z
2020-07-08T00:00:00.000Z,227,2021-03-21T12:31:44.520Z
2020-07-09T00:00:00.000Z,227,2021-03-21T12:31:44.520Z
2020-07-10T00:00:00.000Z,213,2021-03-21T12:31:44.520Z
2020-07-11T00:00:00.000Z,191,2021-03-21T12:31:44.520Z
2020-07-12T00:00:00.000Z,339,2021-03-21T12:31:44.520Z
2020-07-13T00:00:00.000Z,363,2021-03-21T12:31:44.520Z
2020-07-14T00:00:00.000Z,313,2021-03-21T12:31:44.520Z
2020-07-15T00:00:00.000Z,362,2021-03-21T12:31:44.520Z
2020-07-16T00:00:00.000Z,508,2021-03-21T12:31:44.520Z
2020-07-17T00:00:00.000Z,481,2021-03-21T12:31:44.520Z
2020-07-18T00:00:00.000Z,448,2021-03-21T12:31:44.520Z
2020-07-19T00:00:00.000Z,521,2021-03-21T12:31:44.520Z
2020-07-20T00:00:00.000Z,627,2021-03-21T12:31:44.520Z
2020-07-21T00:00:00.000Z,643,2021-03-21T12:31:44.520Z
2020-07-22T00:00:00.000Z,3741,2021-03-21T12:31:44.520Z
2020-07-23T00:00:00.000Z,6792,2021-03-21T12:31:44.520Z
2020-07-24T00:00:00.000Z,1617,2021-03-21T12:31:44.520Z
2020-07-25T00:00:00.000Z,593,2021-03-21T12:31:44.520Z
2020-07-26T00:00:00.000Z,2749,2021-03-21T12:31:44.520Z
2020-07-27T00:00:00.000Z,1773,2021-03-21T12:31:44.520Z
2020-07-28T00:00:00.000Z,1564,2021-03-21T12:31:44.520Z
2020-07-29T00:00:00.000Z,1413,2021-03-21T12:31:44.520Z
2020-07-30T00:00:00.000Z,1695,2021-03-21T12:31:44.520Z
2020-07-31T00:00:00.000Z,1297,2021-03-21T12:31:44.520Z
2020-08-01T00:00:00.000Z,534,2021-03-21T12:31:44.520Z
2020-08-02T00:00:00.000Z,2456,2021-03-21T12:31:44.520Z
2020-08-03T00:00:00.000Z,1805,2021-03-21T12:31:44.520Z
2020-08-04T00:00:00.000Z,1652,2021-03-21T12:31:44.520Z
2020-08-05T00:00:00.000Z,1491,2021-03-21T12:31:44.520Z
2020-08-06T00:00:00.000Z,1769,2021-03-21T12:31:44.520Z
2020-08-07T00:00:00.000Z,1219,2021-03-21T12:31:44.520Z
2020-08-08T00:00:00.000Z,610,2021-03-21T12:31:44.520Z
2020-08-09T00:00:00.000Z,2351,2021-03-21T12:31:44.520Z
2020-08-10T00:00:00.000Z,1392,2021-03-21T12:31:44.520Z
2020-08-11T00:00:00.000Z,983,2021-03-21T12:31:44.520Z
2020-08-12T00:00:00.000Z,1137,2021-03-21T12:31:44.520Z
2020-08-13T00:00:00.000Z,1311,2021-03-21T12:31:44.520Z
2020-08-14T00:00:00.000Z,985,2021-03-21T12:31:44.520Z
2020-08-15T00:00:00.000Z,564,2021-03-21T12:31:44.520Z
2020-08-16T00:00:00.000Z,2220,2021-03-21T12:31:44.520Z
2020-08-17T00:00:00.000Z,1199,2021-03-21T12:31:44.520Z
2020-08-18T00:00:00.000Z,1120,2021-03-21T12:31:44.520Z
2020-08-19T00:00:00.000Z,1480,2021-03-21T12:31:44.520Z
2020-08-20T00:00:00.000Z,1440,2021-03-21T12:31:44.520Z
2020-08-21T00:00:00.000Z,1041,2021-03-21T12:31:44.520Z
2020-08-22T00:00:00.000Z,666,2021-03-21T12:31:44.520Z
2020-08-23T00:00:00.000Z,2130,2021-03-21T12:31:44.520Z
2020-08-24T00:00:00.000Z,1402,2021-03-21T12:31:44.520Z
2020-08-25T00:00:00.000Z,797,2021-03-21T12:31:44.520Z
2020-08-26T00:00:00.000Z,3666,2021-03-21T12:31:44.520Z
2020-08-27T00:00:00.000Z,1523,2021-03-21T12:31:44.520Z
2020-08-28T00:00:00.000Z,1836,2021-03-21T12:31:44.520Z
2020-08-29T00:00:00.000Z,712,2021-03-21T12:31:44.520Z
2020-08-30T00:00:00.000Z,2291,2021-03-21T12:31:44.520Z
2020-08-31T00:00:00.000Z,1482,2021-03-21T12:31:44.520Z
2020-09-01T00:00:00.000Z,1010,2021-03-21T12:31:44.520Z
2020-09-02T00:00:00.000Z,1404,2021-03-21T12:31:44.520Z
2020-09-03T00:00:00.000Z,1806,2021-03-21T12:31:44.520Z
2020-09-04T00:00:00.000Z,1201,2021-03-21T12:31:44.520Z
2020-09-05T00:00:00.000Z,895,2021-03-21T12:31:44.520Z
2020-09-06T00:00:00.000Z,2407,2021-03-21T12:31:44.520Z
2020-09-07T00:00:00.000Z,1600,2021-03-21T12:31:44.520Z
2020-09-08T00:00:00.000Z,1443,2021-03-21T12:31:44.520Z
2020-09-09T00:00:00.000Z,1471,2021-03-21T12:31:44.520Z
2020-09-10T00:00:00.000Z,1986,2021-03-21T12:31:44.520Z
2020-09-11T00:00:00.000Z,1780,2021-03-21T12:31:44.520Z
2020-09-12T00:00:00.000Z,1271,2021-03-21T12:31:44.520Z
2020-09-13T00:00:00.000Z,3283,2021-03-21T12:31:44.520Z
2020-09-14T00:00:00.000Z,2413,2021-03-21T12:31:44.520Z
2020-09-15T00:00:00.000Z,2287,2021-03-21T12:31:44.520Z
2020-09-16T00:00:00.000Z,2806,2021-03-21T12:31:44.520Z
2020-09-17T00:00:00.000Z,3726,2021-03-21T12:31:44.520Z
2020-09-18T00:00:00.000Z,2868,2021-03-21T12:31:44.520Z
2020-09-19T00:00:00.000Z,1454,2021-03-21T12:31:44.520Z
2020-09-20T00:00:00.000Z,2488,2021-03-21T12:31:44.520Z
2020-09-21T00:00:00.000Z,4688,2021-03-21T12:31:44.520Z
2020-09-22T00:00:00.000Z,3539,2021-03-21T12:31:44.520Z
2020-09-23T00:00:00.000Z,3844,2021-03-21T12:31:44.520Z
2020-09-24T00:00:00.000Z,4635,2021-03-21T12:31:44.520Z
2020-09-25T00:00:00.000Z,4183,2021-03-21T12:31:44.520Z
2020-09-26T00:00:00.000Z,2408,2021-03-21T12:31:44.520Z
2020-09-27T00:00:00.000Z,5730,2021-03-21T12:31:44.520Z
2020-09-28T00:00:00.000Z,2184,2021-03-21T12:31:44.520Z
2020-09-29T00:00:00.000Z,5837,2021-03-21T12:31:44.520Z
2020-09-30T00:00:00.000Z,5257,2021-03-21T12:31:44.520Z
2020-10-01T00:00:00.000Z,5790,2021-03-21T12:31:44.520Z
2020-10-02T00:00:00.000Z,5622,2021-03-21T12:31:44.520Z
2020-10-03T00:00:00.000Z,3525,2021-03-21T12:31:44.520Z
2020-10-04T00:00:00.000Z,8155,2021-03-21T12:31:44.520Z
2020-10-05T00:00:00.000Z,7000,2021-03-21T12:31:44.520Z
2020-10-06T00:00:00.000Z,6480,2021-03-21T12:31:44.520Z
2020-10-07T00:00:00.000Z,4927,2021-03-21T12:31:44.520Z
2020-10-08T00:00:00.000Z,4838,2021-03-21T12:31:44.520Z
2020-10-09T00:00:00.000Z,5143,2021-03-21T12:31:44.520Z
2020-10-10T00:00:00.000Z,3827,2021-03-21T12:31:44.520Z
2020-10-11T00:00:00.000Z,7616,2021-03-21T12:31:44.520Z
2020-10-12T00:00:00.000Z,5555,2021-03-21T12:31:44.520Z
2020-10-13T00:00:00.000Z,5779,2021-03-21T12:31:44.520Z
2020-10-14T00:00:00.000Z,5880,2021-03-21T12:31:44.520Z
2020-10-15T00:00:00.000Z,5456,2021-03-21T12:31:44.520Z
2020-10-16T00:00:00.000Z,3511,2021-03-21T12:31:44.520Z
2020-10-17T00:00:00.000Z,2523,2021-03-21T12:31:44.520Z
2020-10-18T00:00:00.000Z,4957,2021-03-21T12:31:44.520Z
2020-10-19T00:00:00.000Z,2369,2021-03-21T12:31:44.520Z
2020-10-20T00:00:00.000Z,1820,2021-03-21T12:31:44.520Z
2020-10-21T00:00:00.000Z,3166,2021-03-21T12:31:44.520Z
2020-10-22T00:00:00.000Z,3154,2021-03-21T12:31:44.520Z
2020-10-23T00:00:00.000Z,2453,2021-03-21T12:31:44.520Z
2020-10-24T00:00:00.000Z,1316,2021-03-21T12:31:44.520Z
2020-10-25T00:00:00.000Z,2709,2021-03-21T12:31:44.520Z
2020-10-26T00:00:00.000Z,1307,2021-03-21T12:31:44.520Z
2020-10-27T00:00:00.000Z,963,2021-03-21T12:31:44.520Z
2020-10-28T00:00:00.000Z,1304,2021-03-21T12:31:44.520Z
2020-10-29T00:00:00.000Z,1444,2021-03-21T12:31:44.520Z
2020-10-30T00:00:00.000Z,1068,2021-03-21T12:31:44.520Z
2020-10-31T00:00:00.000Z,795,2021-03-21T12:31:44.520Z
2020-11-01T00:00:00.000Z,1523,2021-03-21T12:31:44.520Z
2020-11-02T00:00:00.000Z,917,2021-03-21T12:31:44.520Z
2020-11-03T00:00:00.000Z,734,2021-03-21T12:31:44.520Z
2020-11-04T00:00:00.000Z,634,2021-03-21T12:31:44.520Z
2020-11-05T00:00:00.000Z,847,2021-03-21T12:31:44.520Z
2020-11-06T00:00:00.000Z,895,2021-03-21T12:31:44.520Z
2020-11-07T00:00:00.000Z,688,2021-03-21T12:31:44.520Z
2020-11-08T00:00:00.000Z,684,2021-03-21T12:31:44.520Z
2020-11-09T00:00:00.000Z,924,2021-03-21T12:31:44.520Z
2020-11-10T00:00:00.000Z,338,2021-03-21T12:31:44.520Z
2020-11-11T00:00:00.000Z,1092,2021-03-21T12:31:44.520Z
2020-11-12T00:00:00.000Z,1212,2021-03-21T12:31:44.520Z
2020-11-13T00:00:00.000Z,738,2021-03-21T12:31:44.520Z
2020-11-14T00:00:00.000Z,423,2021-03-21T12:31:44.520Z
2020-11-15T00:00:00.000Z,975,2021-03-21T12:31:44.520Z
2020-11-16T00:00:00.000Z,663,2021-03-21T12:31:44.520Z
2020-11-17T00:00:00.000Z,581,2021-03-21T12:31:44.520Z
2020-11-18T00:00:00.000Z,802,2021-03-21T12:31:44.520Z
2020-11-19T00:00:00.000Z,753,2021-03-21T12:31:44.520Z
2020-11-20T00:00:00.000Z,678,2021-03-21T12:31:44.520Z
2020-11-21T00:00:00.000Z,451,2021-03-21T12:31:44.520Z
2020-11-22T00:00:00.000Z,1009,2021-03-21T12:31:44.520Z
2020-11-23T00:00:00.000Z,654,2021-03-21T12:31:44.520Z
2020-11-24T00:00:00.000Z,546,2021-03-21T12:31:44.520Z
2020-11-25T00:00:00.000Z,849,2021-03-21T12:31:44.520Z
2020-11-26T00:00:00.000Z,934,2021-03-21T12:31:44.520Z
2020-11-27T00:00:00.000Z,694,2021-03-21T12:31:44.520Z
2020-11-28T00:00:00.000Z,422,2021-03-21T12:31:44.520Z
2020-11-29T00:00:00.000Z,1114,2021-03-21T12:31:44.520Z
2020-11-30T00:00:00.000Z,740,2021-03-21T12:31:44.520Z
2020-12-01T00:00:00.000Z,702,2021-03-21T12:31:44.520Z
2020-12-02T00:00:00.000Z,847,2021-03-21T12:31:44.520Z
2020-12-03T00:00:00.000Z,1436,2021-03-21T12:31:44.520Z
2020-12-04T00:00:00.000Z,869,2021-03-21T12:31:44.520Z
2020-12-05T00:00:00.000Z,602,2021-03-21T12:31:44.520Z
2020-12-06T00:00:00.000Z,1405,2021-03-21T12:31:44.520Z
2020-12-07T00:00:00.000Z,910,2021-03-21T12:31:44.520Z
2020-12-08T00:00:00.000Z,899,2021-03-21T12:31:44.520Z
2020-12-09T00:00:00.000Z,1039,2021-03-21T12:31:44.520Z
2020-12-10T00:00:00.000Z,1443,2021-03-21T12:31:44.520Z
2020-12-11T00:00:00.000Z,1154,2021-03-21T12:31:44.520Z
2020-12-12T00:00:00.000Z,925,2021-03-21T12:31:44.520Z
2020-12-13T00:00:00.000Z,1922,2021-03-21T12:31:44.520Z
2020-12-14T00:00:00.000Z,1271,2021-03-21T12:31:44.520Z
2020-12-15T00:00:00.000Z,1210,2021-03-21T12:31:44.520Z
2020-12-16T00:00:00.000Z,1635,2021-03-21T12:31:44.520Z
2020-12-17T00:00:00.000Z,1962,2021-03-21T12:31:44.520Z
2020-12-18T00:00:00.000Z,1568,2021-03-21T12:31:44.520Z
2020-12-19T00:00:00.000Z,1097,2021-03-21T12:31:44.520Z
2020-12-20T00:00:00.000Z,2596,2021-03-21T12:31:44.520Z
2020-12-21T00:00:00.000Z,1571,2021-03-21T12:31:44.520Z
2020-12-22T00:00:00.000Z,1632,2021-03-21T12:31:44.520Z
2020-12-23T00:00:00.000Z,2044,2021-03-21T12:31:44.520Z
2020-12-24T00:00:00.000Z,2890,2021-03-21T12:31:44.520Z
2020-12-25T00:00:00.000Z,2416,2021-03-21T12:31:44.520Z
2020-12-26T00:00:00.000Z,1833,2021-03-21T12:31:44.520Z
2020-12-27T00:00:00.000Z,4239,2021-03-21T12:31:44.520Z
2020-12-28T00:00:00.000Z,2497,2021-03-21T12:31:44.520Z
2020-12-29T00:00:00.000Z,2407,2021-03-21T12:31:44.520Z
2020-12-30T00:00:00.000Z,3748,2021-03-21T12:31:44.520Z
2020-12-31T00:00:00.000Z,4297,2021-03-21T12:31:44.520Z
2021-01-01T00:00:00.000Z,3490,2021-03-21T12:31:44.520Z
2021-01-02T00:00:00.000Z,2064,2021-03-21T12:31:44.520Z
2021-01-03T00:00:00.000Z,5608,2021-03-21T12:31:44.520Z
2021-01-04T00:00:00.000Z,3120,2021-03-21T12:31:44.520Z
2021-01-05T00:00:00.000Z,2987,2021-03-21T12:31:44.520Z
2021-01-06T00:00:00.000Z,4832,2021-03-21T12:31:44.520Z
2021-01-07T00:00:00.000Z,5904,2021-03-21T12:31:44.520Z
2021-01-08T00:00:00.000Z,4886,2021-03-21T12:31:44.520Z
2021-01-09T00:00:00.000Z,3115,2021-03-21T12:31:44.520Z
2021-01-10T00:00:00.000Z,8429,2021-03-21T12:31:44.520Z
2021-01-11T00:00:00.000Z,4890,2021-03-21T12:31:44.520Z
2021-01-12T00:00:00.000Z,4604,2021-03-21T12:31:44.520Z
2021-01-13T00:00:00.000Z,8084,2021-03-21T12:31:44.520Z
2021-01-14T00:00:00.000Z,9291,2021-03-21T12:31:44.520Z
2021-01-15T00:00:00.000Z,8082,2021-03-21T12:31:44.520Z
2021-01-16T00:00:00.000Z,4308,2021-03-21T12:31:44.520Z
2021-01-17T00:00:00.000Z,11013,2021-03-21T12:31:44.520Z
2021-01-18T00:00:00.000Z,6218,2021-03-21T12:31:44.520Z
2021-01-19T00:00:00.000Z,5545,2021-03-21T12:31:44.520Z
2021-01-20T00:00:00.000Z,8853,2021-03-21T12:31:44.520Z
2021-01-21T00:00:00.000Z,10090,2021-03-21T12:31:44.520Z
2021-01-22T00:00:00.000Z,8569,2021-03-21T12:31:44.520Z
2021-01-23T00:00:00.000Z,4222,2021-03-21T12:31:44.520Z
2021-01-24T00:00:00.000Z,10659,2021-03-21T12:31:44.520Z
2021-01-25T00:00:00.000Z,5671,2021-03-21T12:31:44.520Z
2021-01-26T00:00:00.000Z,5132,2021-03-21T12:31:44.520Z
2021-01-27T00:00:00.000Z,8770,2021-03-21T12:31:44.520Z
2021-01-28T00:00:00.000Z,9322,2021-03-21T12:31:44.520Z
2021-01-29T00:00:00.000Z,7627,2021-03-21T12:31:44.520Z
2021-01-30T00:00:00.000Z,3587,2021-03-21T12:31:44.520Z
2021-01-31T00:00:00.000Z,10193,2021-03-21T12:31:44.520Z
2021-02-01T00:00:00.000Z,5186,2021-03-21T12:31:44.520Z
2021-02-02T00:00:00.000Z,4445,2021-03-21T12:31:44.520Z
2021-02-03T00:00:00.000Z,8289,2021-03-21T12:31:44.520Z
2021-02-04T00:00:00.000Z,8224,2021-03-21T12:31:44.520Z
2021-02-05T00:00:00.000Z,7321,2021-03-21T12:31:44.520Z
2021-02-06T00:00:00.000Z,3082,2021-03-21T12:31:44.520Z
2021-02-07T00:00:00.000Z,9833,2021-03-21T12:31:44.520Z
2021-02-08T00:00:00.000Z,5057,2021-03-21T12:31:44.520Z
2021-02-09T00:00:00.000Z,4951,2021-03-21T12:31:44.520Z
2021-02-10T00:00:00.000Z,8329,2021-03-21T12:31:44.520Z
2021-02-11T00:00:00.000Z,8843,2021-03-21T12:31:44.520Z
2021-02-12T00:00:00.000Z,7287,2021-03-21T12:31:44.520Z
2021-02-13T00:00:00.000Z,3439,2021-03-21T12:31:44.520Z
2021-02-14T00:00:00.000Z,9702,2021-03-21T12:31:44.520Z
2021-02-15T00:00:00.000Z,4908,2021-03-21T12:31:44.520Z
2021-02-16T00:00:00.000Z,3773,2021-03-21T12:31:44.520Z
2021-02-17T00:00:00.000Z,6569,2021-03-21T12:31:44.520Z
2021-02-18T00:00:00.000Z,7553,2021-03-21T12:31:44.520Z
2021-02-19T00:00:00.000Z,5937,2021-03-21T12:31:44.520Z
2021-02-20T00:00:00.000Z,3427,2021-03-21T12:31:44.520Z
2021-02-21T00:00:00.000Z,7474,2021-03-21T12:31:44.520Z
2021-02-22T00:00:00.000Z,3701,2021-03-21T12:31:44.520Z
2021-02-23T00:00:00.000Z,3187,2021-03-21T12:31:44.520Z
2021-02-24T00:00:00.000Z,5410,2021-03-21T12:31:44.520Z
2021-02-25T00:00:00.000Z,5043,2021-03-21T12:31:44.520Z
2021-02-26T00:00:00.000Z,3781,2021-03-21T12:31:44.520Z
2021-02-27T00:00:00.000Z,1576,2021-03-21T12:31:44.520Z
