section,male,female,lastUpdate,date
0,0,1,2021-02-14T15:54:14.063Z,2021-02-14T15:54:14.063Z
10,0,5,2021-02-14T15:54:14.063Z,2021-02-14T15:54:14.063Z
20,7,13,2021-02-14T15:54:14.063Z,2021-02-14T15:54:14.063Z
30,42,30,2021-02-14T15:54:14.063Z,2021-02-14T15:54:14.063Z
40,73,36,2021-02-14T15:54:14.063Z,2021-02-14T15:54:14.063Z
50,107,57,2021-02-14T15:54:14.063Z,2021-02-14T15:54:14.063Z
60,132,94,2021-02-14T15:54:14.063Z,2021-02-14T15:54:14.063Z
70,121,87,2021-02-14T15:54:14.063Z,2021-02-14T15:54:14.063Z
80,69,78,2021-02-14T15:54:14.063Z,2021-02-14T15:54:14.063Z
90,14,19,2021-02-14T15:54:14.063Z,2021-02-14T15:54:14.063Z
