section,male,female,lastUpdate,date
0,2,2,2021-02-14T15:54:14.063Z,2021-02-14T15:54:14.063Z
10,3,1,2021-02-14T15:54:14.063Z,2021-02-14T15:54:14.063Z
20,12,10,2021-02-14T15:54:14.063Z,2021-02-14T15:54:14.063Z
30,18,14,2021-02-14T15:54:14.063Z,2021-02-14T15:54:14.063Z
40,40,33,2021-02-14T15:54:14.063Z,2021-02-14T15:54:14.063Z
50,186,83,2021-02-14T15:54:14.063Z,2021-02-14T15:54:14.063Z
60,508,225,2021-02-14T15:54:14.063Z,2021-02-14T15:54:14.063Z
70,884,456,2021-02-14T15:54:14.063Z,2021-02-14T15:54:14.063Z
80,974,834,2021-02-14T15:54:14.063Z,2021-02-14T15:54:14.063Z
90,471,622,2021-02-14T15:54:14.063Z,2021-02-14T15:54:14.063Z
