amount,lastUpdate
0,2021-01-04T21:25:48.630Z
0,2021-01-04T21:25:48.630Z
0,2021-01-04T21:25:48.630Z
1,2021-01-04T21:25:48.630Z
2,2021-01-04T21:25:48.630Z
3,2021-01-04T21:25:48.630Z
5,2021-01-04T21:25:48.630Z
5,2021-01-04T21:25:48.630Z
6,2021-01-04T21:25:48.630Z
7,2021-01-04T21:25:48.630Z
7,2021-01-04T21:25:48.630Z
7,2021-01-04T21:25:48.630Z
6,2021-01-04T21:25:48.630Z
9,2021-01-04T21:25:48.630Z
11,2021-01-04T21:25:48.630Z
12,2021-01-04T21:25:48.630Z
16,2021-01-04T21:25:48.630Z
21,2021-01-04T21:25:48.630Z
23,2021-01-04T21:25:48.630Z
27,2021-01-04T21:25:48.630Z
38,2021-01-04T21:25:48.630Z
44,2021-01-04T21:25:48.630Z
48,2021-01-04T21:25:48.630Z
52,2021-01-04T21:25:48.630Z
56,2021-01-04T21:25:48.630Z
67,2021-01-04T21:25:48.630Z
70,2021-01-04T21:25:48.630Z
80,2021-01-04T21:25:48.630Z
89,2021-01-04T21:25:48.630Z
99,2021-01-04T21:25:48.630Z
111,2021-01-04T21:25:48.630Z
113,2021-01-04T21:25:48.630Z
131,2021-01-04T21:25:48.630Z
140,2021-01-04T21:25:48.630Z
135,2021-01-04T21:25:48.630Z
147,2021-01-04T21:25:48.630Z
160,2021-01-04T21:25:48.630Z
166,2021-01-04T21:25:48.630Z
166,2021-01-04T21:25:48.630Z
170,2021-01-04T21:25:48.630Z
182,2021-01-04T21:25:48.630Z
177,2021-01-04T21:25:48.630Z
192,2021-01-04T21:25:48.630Z
178,2021-01-04T21:25:48.630Z
179,2021-01-04T21:25:48.630Z
182,2021-01-04T21:25:48.630Z
165,2021-01-04T21:25:48.630Z
174,2021-01-04T21:25:48.630Z
157,2021-01-04T21:25:48.630Z
154,2021-01-04T21:25:48.630Z
145,2021-01-04T21:25:48.630Z
149,2021-01-04T21:25:48.630Z
146,2021-01-04T21:25:48.630Z
144,2021-01-04T21:25:48.630Z
136,2021-01-04T21:25:48.630Z
142,2021-01-04T21:25:48.630Z
132,2021-01-04T21:25:48.630Z
127,2021-01-04T21:25:48.630Z
122,2021-01-04T21:25:48.630Z
112,2021-01-04T21:25:48.630Z
109,2021-01-04T21:25:48.630Z
111,2021-01-04T21:25:48.630Z
101,2021-01-04T21:25:48.630Z
