section,male,female,lastUpdate,date
0,0,0,2021-01-04T21:25:48.630Z,2021-01-04T21:25:48.630Z
10,2,0,2021-01-04T21:25:48.630Z,2021-01-04T21:25:48.630Z
20,0,0,2021-01-04T21:25:48.630Z,2021-01-04T21:25:48.630Z
30,1,1,2021-01-04T21:25:48.630Z,2021-01-04T21:25:48.630Z
40,7,5,2021-01-04T21:25:48.630Z,2021-01-04T21:25:48.630Z
50,21,0,2021-01-04T21:25:48.630Z,2021-01-04T21:25:48.630Z
60,39,18,2021-01-04T21:25:48.630Z,2021-01-04T21:25:48.630Z
70,35,17,2021-01-04T21:25:48.630Z,2021-01-04T21:25:48.630Z
80,13,10,2021-01-04T21:25:48.630Z,2021-01-04T21:25:48.630Z
90,2,1,2021-01-04T21:25:48.630Z,2021-01-04T21:25:48.630Z
