section,male,female,lastUpdate,date
0,1,2,2021-01-26T08:39:00.873Z,2021-01-26T08:39:00.873Z
10,3,2,2021-01-26T08:39:00.873Z,2021-01-26T08:39:00.873Z
20,6,9,2021-01-26T08:39:00.873Z,2021-01-26T08:39:00.873Z
30,14,10,2021-01-26T08:39:00.873Z,2021-01-26T08:39:00.873Z
40,30,29,2021-01-26T08:39:00.873Z,2021-01-26T08:39:00.873Z
50,152,72,2021-01-26T08:39:00.873Z,2021-01-26T08:39:00.873Z
60,426,180,2021-01-26T08:39:00.873Z,2021-01-26T08:39:00.873Z
70,750,372,2021-01-26T08:39:00.873Z,2021-01-26T08:39:00.873Z
80,843,683,2021-01-26T08:39:00.873Z,2021-01-26T08:39:00.873Z
90,385,526,2021-01-26T08:39:00.873Z,2021-01-26T08:39:00.873Z
