date,new_hospitalized,Counthospitalized,Counthospitalized_without_release,CountHardStatus,CountMediumStatus,CountEasyStatus,CountBreath,CountDeath,total_beds,StandardOccupancy,num_visits,patients_home,patients_hotel,lastUpdate
2020-03-02T00:00:00.000Z,1,11,11,0,0,11,0,0,1862,0.005907626208378088,5632,-232,0,2020-09-15T08:06:23.923Z
2020-03-03T00:00:00.000Z,0,10,10,0,0,10,0,0,1862,0.005370569280343717,7857,-229,0,2020-09-15T08:06:23.923Z
2020-03-04T00:00:00.000Z,0,12,11,0,0,12,0,0,1862,0.00644468313641246,7012,-231,0,2020-09-15T08:06:23.923Z
2020-03-05T00:00:00.000Z,1,13,13,1,0,12,0,0,1862,0.006981740064446832,7012,-231,0,2020-09-15T08:06:23.923Z
2020-03-06T00:00:00.000Z,1,16,16,2,0,14,1,0,1862,0.008592910848549946,5177,-230,0,2020-09-15T08:06:23.923Z
2020-03-07T00:00:00.000Z,1,20,20,3,0,17,2,0,1862,0.01074113856068743,4861,-230,0,2020-09-15T08:06:23.923Z
2020-03-08T00:00:00.000Z,2,26,26,5,0,21,4,0,1862,0.01396348012889366,7330,-228,0,2020-09-15T08:06:23.923Z
2020-03-09T00:00:00.000Z,7,39,39,6,0,33,5,0,1862,0.02094522019334049,6205,-237,0,2020-09-15T08:06:23.923Z
2020-03-10T00:00:00.000Z,2,59,59,6,0,53,5,0,1862,0.03168635875402793,6021,-224,0,2020-09-15T08:06:23.923Z
2020-03-11T00:00:00.000Z,10,81,81,7,1,73,6,0,1862,0.04350161117078411,5981,-227,0,2020-09-15T08:06:23.923Z
2020-03-12T00:00:00.000Z,6,103,101,7,1,95,6,0,1862,0.05531686358754028,5983,-225,0,2020-09-15T08:06:23.923Z
2020-03-13T00:00:00.000Z,10,123,122,7,4,112,6,0,1862,0.06605800214822771,4121,-212,0,2020-09-15T08:06:23.923Z
2020-03-14T00:00:00.000Z,20,162,161,6,4,152,4,0,1862,0.08700322234156821,3692,-222,0,2020-09-15T08:06:23.923Z
2020-03-15T00:00:00.000Z,37,202,200,9,6,187,6,0,1862,0.1084854994629431,5489,-222,0,2020-09-15T08:06:23.923Z
2020-03-16T00:00:00.000Z,27,221,215,11,5,205,7,0,1862,0.1186895810955961,4759,-164,0,2020-09-15T08:06:23.923Z
2020-03-17T00:00:00.000Z,46,256,256,12,6,238,7,0,1862,0.1374865735767991,4338,-115,0,2020-09-15T08:06:23.923Z
2020-03-18T00:00:00.000Z,54,306,269,16,11,279,7,0,1862,0.1643394199785177,3920,-15,0,2020-09-15T08:06:23.923Z
2020-03-19T00:00:00.000Z,31,295,264,21,11,263,12,0,1862,0.1584317937701396,4053,116,0,2020-09-15T08:06:23.923Z
2020-03-20T00:00:00.000Z,30,289,251,23,14,252,12,1,1862,0.1552094522019334,3207,291,0,2020-09-15T08:06:23.923Z
2020-03-21T00:00:00.000Z,35,277,274,27,21,229,15,0,1862,0.1487647690655209,2905,474,0,2020-09-15T08:06:23.923Z
2020-03-22T00:00:00.000Z,54,324,305,37,32,255,22,0,1862,0.1740064446831364,4523,689,0,2020-09-15T08:06:23.923Z
2020-03-23T00:00:00.000Z,58,352,323,42,36,274,24,0,1862,0.1890440386680988,4053,1010,0,2020-09-15T08:06:23.923Z
2020-03-24T00:00:00.000Z,82,395,343,45,48,302,26,3,1862,0.2121374865735768,3963,1401,0,2020-09-15T08:06:23.923Z
2020-03-25T00:00:00.000Z,81,413,397,49,53,311,28,1,1862,0.2218045112781955,3666,1759,0,2020-09-15T08:06:23.923Z
2020-03-26T00:00:00.000Z,83,464,413,54,65,345,31,5,1862,0.2491944146079484,3925,2242,0,2020-09-15T08:06:23.923Z
2020-03-27T00:00:00.000Z,110,515,468,65,69,381,37,2,1862,0.2765843179377014,3267,2606,0,2020-09-15T08:06:23.923Z
2020-03-28T00:00:00.000Z,53,513,485,69,82,362,41,1,1862,0.2755102040816326,2834,3046,0,2020-09-15T08:06:23.923Z
2020-03-29T00:00:00.000Z,70,544,516,79,88,377,50,3,1862,0.2921589688506982,4289,3509,0,2020-09-15T08:06:23.923Z
2020-03-30T00:00:00.000Z,121,619,570,87,104,428,54,1,1862,0.332438238453276,3886,3963,0,2020-09-15T08:06:23.923Z
2020-03-31T00:00:00.000Z,111,668,628,97,115,456,64,4,1862,0.3587540279269603,4005,4570,0,2020-09-15T08:06:23.923Z
2020-04-01T00:00:00.000Z,147,769,728,111,143,515,72,8,1862,0.4129967776584318,4088,4412,689,2020-09-15T08:06:23.923Z
2020-04-02T00:00:00.000Z,115,813,728,113,145,555,79,10,1862,0.4366272824919442,4284,4992,720,2020-09-15T08:06:23.923Z
2020-04-03T00:00:00.000Z,97,804,719,130,159,515,93,5,1862,0.4317937701396348,3494,5503,717,2020-09-15T08:06:23.923Z
2020-04-04T00:00:00.000Z,73,791,752,139,171,481,107,7,1862,0.424812030075188,3155,5829,718,2020-09-15T08:06:23.923Z
2020-04-05T00:00:00.000Z,100,827,743,135,194,498,107,6,1862,0.4441460794844254,4495,6329,693,2020-09-15T08:06:23.923Z
2020-04-06T00:00:00.000Z,93,814,703,147,209,458,110,7,1862,0.4371643394199785,4088,6607,796,2020-09-15T08:06:23.923Z
2020-04-07T00:00:00.000Z,72,748,656,159,201,388,106,7,1862,0.40171858216971,4313,6858,819,2020-09-15T08:06:23.923Z
2020-04-08T00:00:00.000Z,57,695,622,166,193,336,115,9,1862,0.3732545649838883,3511,7025,859,2020-09-15T08:06:23.923Z
2020-04-09T00:00:00.000Z,65,665,634,166,187,312,117,9,1862,0.3571428571428572,3363,7144,944,2020-09-15T08:06:23.923Z
2020-04-10T00:00:00.000Z,56,670,598,170,170,330,128,8,1862,0.359828141783029,4086,7267,1002,2020-09-15T08:06:23.923Z
2020-04-11T00:00:00.000Z,39,627,595,182,162,283,130,6,1862,0.336734693877551,3172,7370,1061,2020-09-15T08:06:23.923Z
2020-04-12T00:00:00.000Z,90,667,620,177,174,316,130,7,1862,0.3582169709989259,4965,7505,1074,2020-09-15T08:06:23.923Z
2020-04-13T00:00:00.000Z,91,691,629,192,169,330,137,8,1862,0.3711063372717508,4653,7489,1181,2020-09-15T08:06:23.923Z
2020-04-14T00:00:00.000Z,75,676,631,178,170,328,134,8,1862,0.3630504833512352,4376,7449,1229,2020-09-15T08:06:23.923Z
2020-04-15T00:00:00.000Z,69,673,655,180,174,319,133,13,1862,0.3614393125671321,3492,7408,1238,2020-09-15T08:06:23.923Z
2020-04-16T00:00:00.000Z,51,702,643,180,162,360,136,7,1862,0.3770139634801289,5388,7210,1366,2020-09-15T08:06:23.923Z
2020-04-17T00:00:00.000Z,48,666,613,166,163,337,125,9,1862,0.3576799140708915,4188,7161,1348,2020-09-15T08:06:23.923Z
2020-04-18T00:00:00.000Z,42,644,619,174,141,329,118,11,1862,0.3458646616541353,3825,6731,1661,2020-09-15T08:06:23.923Z
2020-04-19T00:00:00.000Z,40,621,571,157,147,317,118,8,1862,0.3335123523093448,5788,6683,1707,2020-09-15T08:06:23.923Z
2020-04-20T00:00:00.000Z,49,612,560,154,135,323,123,6,1862,0.3286788399570355,5097,6429,1723,2020-09-15T08:06:23.923Z
2020-04-21T00:00:00.000Z,27,546,510,145,147,254,119,9,1862,0.2932330827067669,4921,6268,1738,2020-09-15T08:06:23.923Z
2020-04-22T00:00:00.000Z,36,533,498,149,124,260,110,3,1862,0.2862513426423201,4822,6128,1739,2020-09-15T08:06:23.923Z
2020-04-23T00:00:00.000Z,32,502,454,146,107,249,114,4,1862,0.2696025778732546,5353,6183,1605,2020-09-15T08:06:23.923Z
2020-04-24T00:00:00.000Z,26,462,440,144,109,209,108,3,1862,0.2481203007518797,4411,5794,1751,2020-09-15T08:06:23.923Z
2020-04-25T00:00:00.000Z,8,442,429,136,105,201,107,3,1862,0.2373791621911923,3643,5527,1762,2020-09-15T08:06:23.923Z
2020-04-26T00:00:00.000Z,33,441,415,142,92,207,111,2,1862,0.2368421052631579,5757,5403,1737,2020-09-15T08:06:23.923Z
2020-04-27T00:00:00.000Z,21,415,382,133,88,194,102,4,1862,0.2228786251342642,5298,4958,1775,2020-09-15T08:06:23.923Z
2020-04-28T00:00:00.000Z,28,391,367,128,85,178,101,5,1862,0.2099892588614393,4854,4690,1726,2020-09-15T08:06:23.923Z
2020-04-29T00:00:00.000Z,23,377,362,121,87,169,96,6,1862,0.2024704618689581,4207,4336,1726,2020-09-15T08:06:23.923Z
2020-04-30T00:00:00.000Z,19,378,346,113,88,177,90,6,1862,0.2030075187969925,5673,4081,1721,2020-09-15T08:06:23.923Z
2020-05-01T00:00:00.000Z,20,353,333,111,85,157,89,4,1862,0.1895810955961332,4551,3541,1746,2020-09-15T08:06:23.923Z
2020-05-02T00:00:00.000Z,13,335,328,112,67,156,90,3,1862,0.1799140708915145,3973,3480,1610,2020-09-15T08:06:23.923Z
2020-05-03T00:00:00.000Z,14,324,300,102,72,150,84,3,1862,0.1740064446831364,5982,3390,1591,2020-09-15T08:06:23.923Z
2020-05-04T00:00:00.000Z,19,320,289,98,74,148,78,3,1862,0.1718582169709989,5531,3139,1545,2020-09-15T08:06:23.923Z
2020-05-05T00:00:00.000Z,9,278,264,92,66,120,72,2,1862,0.1493018259935553,5408,2903,1488,2020-09-15T08:06:23.923Z
2020-05-06T00:00:00.000Z,15,270,251,89,63,118,70,1,1862,0.1450053705692803,5362,2819,1439,2020-09-15T08:06:23.923Z
2020-05-07T00:00:00.000Z,13,258,247,85,62,111,71,1,1862,0.1385606874328679,5634,2630,1423,2020-09-15T08:06:23.923Z
2020-05-08T00:00:00.000Z,13,240,237,78,54,108,64,6,1862,0.1288936627282492,4819,2431,1365,2020-09-15T08:06:23.923Z
2020-05-09T00:00:00.000Z,10,240,238,78,50,112,64,2,1862,0.1288936627282492,3270,2504,1204,2020-09-15T08:06:23.923Z
2020-05-10T00:00:00.000Z,14,244,226,74,52,118,66,5,1862,0.1310418904403867,6334,2418,1202,2020-09-15T08:06:23.923Z
2020-05-11T00:00:00.000Z,9,227,211,69,55,103,60,5,1862,0.1219119226638024,5506,2032,1208,2020-09-15T08:06:23.923Z
2020-05-12T00:00:00.000Z,10,222,204,65,54,103,56,3,1862,0.1192266380236305,5597,2014,1054,2020-09-15T08:06:23.923Z
2020-05-13T00:00:00.000Z,10,199,196,61,49,89,53,3,1862,0.10687432867884,5581,1961,968,2020-09-15T08:06:23.923Z
2020-05-14T00:00:00.000Z,6,190,183,61,44,85,52,2,1862,0.1020408163265306,5986,1808,917,2020-09-15T08:06:23.923Z
2020-05-15T00:00:00.000Z,2,183,179,61,44,78,52,0,1862,0.09828141783029001,5174,1700,814,2020-09-15T08:06:23.923Z
2020-05-16T00:00:00.000Z,4,179,179,60,41,78,51,3,1862,0.09613319011815252,4525,1671,780,2020-09-15T08:06:23.923Z
2020-05-17T00:00:00.000Z,9,187,174,55,40,92,45,4,1862,0.1004296455424275,6784,1573,756,2020-09-15T08:06:23.923Z
2020-05-18T00:00:00.000Z,3,172,161,52,43,77,43,3,1862,0.09237379162191192,6222,1360,725,2020-09-15T08:06:23.923Z
2020-05-19T00:00:00.000Z,7,160,153,51,44,65,40,2,1862,0.08592910848549946,6324,1330,603,2020-09-15T08:06:23.923Z
2020-05-20T00:00:00.000Z,4,154,141,46,40,68,41,1,1862,0.08270676691729323,6272,1267,570,2020-09-15T08:06:23.923Z
2020-05-21T00:00:00.000Z,8,150,140,47,32,71,37,0,1862,0.08055853920515575,6558,1130,514,2020-09-15T08:06:23.923Z
2020-05-22T00:00:00.000Z,5,146,142,47,33,66,37,0,1862,0.07841031149301826,5410,1044,455,2020-09-15T08:06:23.923Z
2020-05-23T00:00:00.000Z,3,149,149,47,35,67,37,0,1862,0.08002148227712137,4774,1063,400,2020-09-15T08:06:23.923Z
2020-05-24T00:00:00.000Z,0,147,132,43,39,65,34,1,1862,0.07894736842105263,7117,992,390,2020-09-15T08:06:23.923Z
2020-05-25T00:00:00.000Z,8,131,123,41,32,58,29,2,1862,0.07035445757250268,6531,890,345,2020-09-15T08:06:23.923Z
2020-05-26T00:00:00.000Z,4,122,117,36,37,49,32,0,1862,0.06552094522019335,6475,915,283,2020-09-15T08:06:23.923Z
2020-05-27T00:00:00.000Z,4,119,113,39,38,42,36,2,1862,0.06390977443609022,6563,867,276,2020-09-15T08:06:23.923Z
