section,male,female,lastUpdate,date
0,8543,8265,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
10,19771,13666,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
20,16722,15943,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
30,11039,11276,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
40,9690,10604,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
50,7607,8069,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
60,5281,4943,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
70,2613,2433,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
80,1097,1477,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
90,266,647,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
