name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
נהריה,130.7692307692308,77.73167419433594,84,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
שערי צדק,109.8360655737705,100.1228485107422,32,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
"רמב""ם",102.85714285714289,89.3814468383789,124,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
הדסה הר הצופים,100.0,86.45833587646484,29,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
אסותא אשדוד,96.29629629629629,,15,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
הלל יפה,95.23809523809523,86.60194396972656,62,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
שיבא,91.17647058823529,96.26582336425781,51,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
זיו צפת,85.18518518518519,77.80979919433594,28,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
המשפחה הקדושה,79.16666666666666,143.3333282470703,17,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
רבין ק. בילינסון,77.58620689655173,97.48503112792969,63,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
וולפסון,72.97297297297297,71.7423095703125,29,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
המרכזי בעמק,69.31818181818183,73.44827270507812,74,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
שמיר (אסף הרופא),64.61538461538461,67.45230102539062,32,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
הכרמל,63.49206349206349,73.82412719726562,121,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
בני ציון,60.37735849056604,88.4526596069336,31,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
פוריה,59.57446808510638,78.30986022949219,48,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
מאיר,59.375,72.36503601074219,50,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
קפלן,56.896551724137936,99.81949615478516,41,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
הסקוטי,56.25,101.4184417724609,4,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
ברזילי,52.74725274725275,76.83333587646484,55,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
לניאדו,50.943396226415096,83.00835418701172,80,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
מעייני הישועה,50.617283950617285,90.0958480834961,34,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
סנט ג'וזף,48.64864864864865,,0,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
הדסה עין כרם,46.40883977900552,115.5195693969727,116,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
אל מקאסד,43.47826086956522,,0,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
שניידר,41.66666666666667,89.02953338623047,35,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
סורוקה,40.909090909090914,79.06168365478516,69,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
סוראסקי,40.33613445378151,104.0136642456055,65,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
השרון ק. גולדה,24.03846153846154,58.92116165161133,7,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
האיטלקי,0.0,,0,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
יוספטל,0.0,58.46154022216797,1,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
אוגוסטה ויקטוריה,0.0,,0,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
סנט וינסנט,0.0,56.7164192199707,15,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
אלישע,0.0,,0,2020-09-15T08:06:23.923Z,2020-09-15T08:06:23.923Z
