Verified_Doctors,Verified_Nurses,isolated_Nurses,isolated_Doctors,isolated_Other_Sector,lastUpdate,date
230,456,481,1034,2429,2020-09-23T06:41:59.770Z,2020-09-23T06:41:59.770Z
