section,male,female,lastUpdate,date
0,17263,16512,2020-11-10T09:06:36.043Z,2020-11-10T09:06:36.043Z
10,39032,27923,2020-11-10T09:06:36.043Z,2020-11-10T09:06:36.043Z
20,33260,30177,2020-11-10T09:06:36.043Z,2020-11-10T09:06:36.043Z
30,22169,21834,2020-11-10T09:06:36.043Z,2020-11-10T09:06:36.043Z
40,19345,20421,2020-11-10T09:06:36.043Z,2020-11-10T09:06:36.043Z
50,15037,15550,2020-11-10T09:06:36.043Z,2020-11-10T09:06:36.043Z
60,10951,9699,2020-11-10T09:06:36.043Z,2020-11-10T09:06:36.043Z
70,5360,4900,2020-11-10T09:06:36.043Z,2020-11-10T09:06:36.043Z
80,2330,2908,2020-11-10T09:06:36.043Z,2020-11-10T09:06:36.043Z
90,554,1266,2020-11-10T09:06:36.043Z,2020-11-10T09:06:36.043Z
