Verified_Doctors,Verified_Nurses,isolated_Nurses,isolated_Doctors,isolated_Other_Sector,lastUpdate,date
215,540,542,184,1156,2020-10-11T15:42:03.660Z,2020-10-11T15:42:03.660Z
