section,male,female,lastUpdate,date
0,0,0,2020-11-03T04:22:19.280Z,2020-11-03T04:22:19.280Z
10,0,1,2020-11-03T04:22:19.280Z,2020-11-03T04:22:19.280Z
20,0,1,2020-11-03T04:22:19.280Z,2020-11-03T04:22:19.280Z
30,2,0,2020-11-03T04:22:19.280Z,2020-11-03T04:22:19.280Z
40,6,1,2020-11-03T04:22:19.280Z,2020-11-03T04:22:19.280Z
50,19,9,2020-11-03T04:22:19.280Z,2020-11-03T04:22:19.280Z
60,40,11,2020-11-03T04:22:19.280Z,2020-11-03T04:22:19.280Z
70,29,23,2020-11-03T04:22:19.280Z,2020-11-03T04:22:19.280Z
80,9,9,2020-11-03T04:22:19.280Z,2020-11-03T04:22:19.280Z
90,0,2,2020-11-03T04:22:19.280Z,2020-11-03T04:22:19.280Z
