amount,lastUpdate
0,2020-12-28T20:41:37.823Z
0,2020-12-28T20:41:37.823Z
0,2020-12-28T20:41:37.823Z
1,2020-12-28T20:41:37.823Z
2,2020-12-28T20:41:37.823Z
3,2020-12-28T20:41:37.823Z
5,2020-12-28T20:41:37.823Z
5,2020-12-28T20:41:37.823Z
6,2020-12-28T20:41:37.823Z
7,2020-12-28T20:41:37.823Z
7,2020-12-28T20:41:37.823Z
7,2020-12-28T20:41:37.823Z
6,2020-12-28T20:41:37.823Z
9,2020-12-28T20:41:37.823Z
11,2020-12-28T20:41:37.823Z
12,2020-12-28T20:41:37.823Z
16,2020-12-28T20:41:37.823Z
21,2020-12-28T20:41:37.823Z
23,2020-12-28T20:41:37.823Z
27,2020-12-28T20:41:37.823Z
38,2020-12-28T20:41:37.823Z
44,2020-12-28T20:41:37.823Z
48,2020-12-28T20:41:37.823Z
52,2020-12-28T20:41:37.823Z
56,2020-12-28T20:41:37.823Z
67,2020-12-28T20:41:37.823Z
70,2020-12-28T20:41:37.823Z
80,2020-12-28T20:41:37.823Z
89,2020-12-28T20:41:37.823Z
99,2020-12-28T20:41:37.823Z
111,2020-12-28T20:41:37.823Z
113,2020-12-28T20:41:37.823Z
131,2020-12-28T20:41:37.823Z
140,2020-12-28T20:41:37.823Z
135,2020-12-28T20:41:37.823Z
147,2020-12-28T20:41:37.823Z
160,2020-12-28T20:41:37.823Z
166,2020-12-28T20:41:37.823Z
166,2020-12-28T20:41:37.823Z
170,2020-12-28T20:41:37.823Z
182,2020-12-28T20:41:37.823Z
177,2020-12-28T20:41:37.823Z
192,2020-12-28T20:41:37.823Z
178,2020-12-28T20:41:37.823Z
179,2020-12-28T20:41:37.823Z
182,2020-12-28T20:41:37.823Z
165,2020-12-28T20:41:37.823Z
174,2020-12-28T20:41:37.823Z
157,2020-12-28T20:41:37.823Z
154,2020-12-28T20:41:37.823Z
145,2020-12-28T20:41:37.823Z
149,2020-12-28T20:41:37.823Z
146,2020-12-28T20:41:37.823Z
144,2020-12-28T20:41:37.823Z
136,2020-12-28T20:41:37.823Z
142,2020-12-28T20:41:37.823Z
132,2020-12-28T20:41:37.823Z
127,2020-12-28T20:41:37.823Z
122,2020-12-28T20:41:37.823Z
112,2020-12-28T20:41:37.823Z
109,2020-12-28T20:41:37.823Z
111,2020-12-28T20:41:37.823Z
101,2020-12-28T20:41:37.823Z
97,2020-12-28T20:41:37.823Z
91,2020-12-28T20:41:37.823Z
88,2020-12-28T20:41:37.823Z
84,2020-12-28T20:41:37.823Z
78,2020-12-28T20:41:37.823Z
78,2020-12-28T20:41:37.823Z
74,2020-12-28T20:41:37.823Z
69,2020-12-28T20:41:37.823Z
65,2020-12-28T20:41:37.823Z
61,2020-12-28T20:41:37.823Z
61,2020-12-28T20:41:37.823Z
61,2020-12-28T20:41:37.823Z
60,2020-12-28T20:41:37.823Z
55,2020-12-28T20:41:37.823Z
52,2020-12-28T20:41:37.823Z
51,2020-12-28T20:41:37.823Z
46,2020-12-28T20:41:37.823Z
47,2020-12-28T20:41:37.823Z
46,2020-12-28T20:41:37.823Z
46,2020-12-28T20:41:37.823Z
43,2020-12-28T20:41:37.823Z
41,2020-12-28T20:41:37.823Z
36,2020-12-28T20:41:37.823Z
40,2020-12-28T20:41:37.823Z
36,2020-12-28T20:41:37.823Z
39,2020-12-28T20:41:37.823Z
35,2020-12-28T20:41:37.823Z
35,2020-12-28T20:41:37.823Z
32,2020-12-28T20:41:37.823Z
29,2020-12-28T20:41:37.823Z
28,2020-12-28T20:41:37.823Z
30,2020-12-28T20:41:37.823Z
29,2020-12-28T20:41:37.823Z
29,2020-12-28T20:41:37.823Z
29,2020-12-28T20:41:37.823Z
30,2020-12-28T20:41:37.823Z
31,2020-12-28T20:41:37.823Z
32,2020-12-28T20:41:37.823Z
35,2020-12-28T20:41:37.823Z
35,2020-12-28T20:41:37.823Z
