section,male,female,lastUpdate,date
0,0,0,2020-12-28T20:41:37.823Z,2020-12-28T20:41:37.823Z
10,2,0,2020-12-28T20:41:37.823Z,2020-12-28T20:41:37.823Z
20,0,0,2020-12-28T20:41:37.823Z,2020-12-28T20:41:37.823Z
30,1,0,2020-12-28T20:41:37.823Z,2020-12-28T20:41:37.823Z
40,6,3,2020-12-28T20:41:37.823Z,2020-12-28T20:41:37.823Z
50,22,0,2020-12-28T20:41:37.823Z,2020-12-28T20:41:37.823Z
60,25,11,2020-12-28T20:41:37.823Z,2020-12-28T20:41:37.823Z
70,29,16,2020-12-28T20:41:37.823Z,2020-12-28T20:41:37.823Z
80,6,7,2020-12-28T20:41:37.823Z,2020-12-28T20:41:37.823Z
90,0,0,2020-12-28T20:41:37.823Z,2020-12-28T20:41:37.823Z
