section,male,female,lastUpdate,date
0,1,1,2020-11-30T19:39:53.010Z,2020-11-30T19:39:53.010Z
10,1,2,2020-11-30T19:39:53.010Z,2020-11-30T19:39:53.010Z
20,1,5,2020-11-30T19:39:53.010Z,2020-11-30T19:39:53.010Z
30,11,7,2020-11-30T19:39:53.010Z,2020-11-30T19:39:53.010Z
40,19,12,2020-11-30T19:39:53.010Z,2020-11-30T19:39:53.010Z
50,97,53,2020-11-30T19:39:53.010Z,2020-11-30T19:39:53.010Z
60,260,109,2020-11-30T19:39:53.010Z,2020-11-30T19:39:53.010Z
70,477,237,2020-11-30T19:39:53.010Z,2020-11-30T19:39:53.010Z
80,537,439,2020-11-30T19:39:53.010Z,2020-11-30T19:39:53.010Z
90,235,361,2020-11-30T19:39:53.010Z,2020-11-30T19:39:53.010Z
