name,amount,lastUpdate,date
hard,260,2020-11-30T19:39:53.010Z,2020-11-30T19:39:53.010Z
moderate,78,2020-11-30T19:39:53.010Z,2020-11-30T19:39:53.010Z
critical,106,2020-11-30T19:39:53.010Z,2020-11-30T19:39:53.010Z
name,amount,lastUpdate,date
hard,260,2020-11-30T19:39:53.010Z,2020-11-30T19:39:53.010Z
moderate,78,2020-11-30T19:39:53.010Z,2020-11-30T19:39:53.010Z
critical,106,2020-11-30T19:39:53.010Z,2020-11-30T19:39:53.010Z
