amount,lastUpdate
0,2020-11-30T19:39:53.010Z
0,2020-11-30T19:39:53.010Z
0,2020-11-30T19:39:53.010Z
1,2020-11-30T19:39:53.010Z
2,2020-11-30T19:39:53.010Z
3,2020-11-30T19:39:53.010Z
5,2020-11-30T19:39:53.010Z
5,2020-11-30T19:39:53.010Z
6,2020-11-30T19:39:53.010Z
7,2020-11-30T19:39:53.010Z
7,2020-11-30T19:39:53.010Z
7,2020-11-30T19:39:53.010Z
6,2020-11-30T19:39:53.010Z
9,2020-11-30T19:39:53.010Z
11,2020-11-30T19:39:53.010Z
12,2020-11-30T19:39:53.010Z
16,2020-11-30T19:39:53.010Z
21,2020-11-30T19:39:53.010Z
23,2020-11-30T19:39:53.010Z
27,2020-11-30T19:39:53.010Z
38,2020-11-30T19:39:53.010Z
44,2020-11-30T19:39:53.010Z
48,2020-11-30T19:39:53.010Z
52,2020-11-30T19:39:53.010Z
56,2020-11-30T19:39:53.010Z
67,2020-11-30T19:39:53.010Z
70,2020-11-30T19:39:53.010Z
80,2020-11-30T19:39:53.010Z
90,2020-11-30T19:39:53.010Z
98,2020-11-30T19:39:53.010Z
111,2020-11-30T19:39:53.010Z
113,2020-11-30T19:39:53.010Z
131,2020-11-30T19:39:53.010Z
140,2020-11-30T19:39:53.010Z
135,2020-11-30T19:39:53.010Z
147,2020-11-30T19:39:53.010Z
160,2020-11-30T19:39:53.010Z
166,2020-11-30T19:39:53.010Z
166,2020-11-30T19:39:53.010Z
170,2020-11-30T19:39:53.010Z
182,2020-11-30T19:39:53.010Z
177,2020-11-30T19:39:53.010Z
192,2020-11-30T19:39:53.010Z
178,2020-11-30T19:39:53.010Z
179,2020-11-30T19:39:53.010Z
182,2020-11-30T19:39:53.010Z
165,2020-11-30T19:39:53.010Z
174,2020-11-30T19:39:53.010Z
157,2020-11-30T19:39:53.010Z
154,2020-11-30T19:39:53.010Z
145,2020-11-30T19:39:53.010Z
149,2020-11-30T19:39:53.010Z
146,2020-11-30T19:39:53.010Z
144,2020-11-30T19:39:53.010Z
136,2020-11-30T19:39:53.010Z
142,2020-11-30T19:39:53.010Z
132,2020-11-30T19:39:53.010Z
127,2020-11-30T19:39:53.010Z
122,2020-11-30T19:39:53.010Z
112,2020-11-30T19:39:53.010Z
109,2020-11-30T19:39:53.010Z
111,2020-11-30T19:39:53.010Z
101,2020-11-30T19:39:53.010Z
97,2020-11-30T19:39:53.010Z
91,2020-11-30T19:39:53.010Z
88,2020-11-30T19:39:53.010Z
84,2020-11-30T19:39:53.010Z
78,2020-11-30T19:39:53.010Z
78,2020-11-30T19:39:53.010Z
74,2020-11-30T19:39:53.010Z
69,2020-11-30T19:39:53.010Z
65,2020-11-30T19:39:53.010Z
61,2020-11-30T19:39:53.010Z
61,2020-11-30T19:39:53.010Z
61,2020-11-30T19:39:53.010Z
60,2020-11-30T19:39:53.010Z
55,2020-11-30T19:39:53.010Z
52,2020-11-30T19:39:53.010Z
51,2020-11-30T19:39:53.010Z
46,2020-11-30T19:39:53.010Z
47,2020-11-30T19:39:53.010Z
46,2020-11-30T19:39:53.010Z
46,2020-11-30T19:39:53.010Z
43,2020-11-30T19:39:53.010Z
41,2020-11-30T19:39:53.010Z
36,2020-11-30T19:39:53.010Z
40,2020-11-30T19:39:53.010Z
36,2020-11-30T19:39:53.010Z
39,2020-11-30T19:39:53.010Z
35,2020-11-30T19:39:53.010Z
35,2020-11-30T19:39:53.010Z
32,2020-11-30T19:39:53.010Z
29,2020-11-30T19:39:53.010Z
28,2020-11-30T19:39:53.010Z
30,2020-11-30T19:39:53.010Z
29,2020-11-30T19:39:53.010Z
29,2020-11-30T19:39:53.010Z
29,2020-11-30T19:39:53.010Z
30,2020-11-30T19:39:53.010Z
31,2020-11-30T19:39:53.010Z
32,2020-11-30T19:39:53.010Z
35,2020-11-30T19:39:53.010Z
35,2020-11-30T19:39:53.010Z
35,2020-11-30T19:39:53.010Z
31,2020-11-30T19:39:53.010Z
36,2020-11-30T19:39:53.010Z
38,2020-11-30T19:39:53.010Z
36,2020-11-30T19:39:53.010Z
40,2020-11-30T19:39:53.010Z
39,2020-11-30T19:39:53.010Z
41,2020-11-30T19:39:53.010Z
45,2020-11-30T19:39:53.010Z
43,2020-11-30T19:39:53.010Z
40,2020-11-30T19:39:53.010Z
45,2020-11-30T19:39:53.010Z
44,2020-11-30T19:39:53.010Z
45,2020-11-30T19:39:53.010Z
40,2020-11-30T19:39:53.010Z
39,2020-11-30T19:39:53.010Z
44,2020-11-30T19:39:53.010Z
56,2020-11-30T19:39:53.010Z
59,2020-11-30T19:39:53.010Z
72,2020-11-30T19:39:53.010Z
83,2020-11-30T19:39:53.010Z
85,2020-11-30T19:39:53.010Z
94,2020-11-30T19:39:53.010Z
90,2020-11-30T19:39:53.010Z
93,2020-11-30T19:39:53.010Z
113,2020-11-30T19:39:53.010Z
126,2020-11-30T19:39:53.010Z
131,2020-11-30T19:39:53.010Z
136,2020-11-30T19:39:53.010Z
151,2020-11-30T19:39:53.010Z
184,2020-11-30T19:39:53.010Z
190,2020-11-30T19:39:53.010Z
209,2020-11-30T19:39:53.010Z
209,2020-11-30T19:39:53.010Z
219,2020-11-30T19:39:53.010Z
236,2020-11-30T19:39:53.010Z
271,2020-11-30T19:39:53.010Z
265,2020-11-30T19:39:53.010Z
257,2020-11-30T19:39:53.010Z
285,2020-11-30T19:39:53.010Z
311,2020-11-30T19:39:53.010Z
329,2020-11-30T19:39:53.010Z
322,2020-11-30T19:39:53.010Z
312,2020-11-30T19:39:53.010Z
317,2020-11-30T19:39:53.010Z
323,2020-11-30T19:39:53.010Z
336,2020-11-30T19:39:53.010Z
319,2020-11-30T19:39:53.010Z
318,2020-11-30T19:39:53.010Z
338,2020-11-30T19:39:53.010Z
350,2020-11-30T19:39:53.010Z
328,2020-11-30T19:39:53.010Z
342,2020-11-30T19:39:53.010Z
355,2020-11-30T19:39:53.010Z
357,2020-11-30T19:39:53.010Z
367,2020-11-30T19:39:53.010Z
388,2020-11-30T19:39:53.010Z
387,2020-11-30T19:39:53.010Z
391,2020-11-30T19:39:53.010Z
373,2020-11-30T19:39:53.010Z
372,2020-11-30T19:39:53.010Z
