section,male,female,lastUpdate,date
0,61859,58436,2021-04-13T03:25:27.197Z,2021-04-13T03:25:27.197Z
10,92193,83815,2021-04-13T03:25:27.197Z,2021-04-13T03:25:27.197Z
20,76935,80423,2021-04-13T03:25:27.197Z,2021-04-13T03:25:27.197Z
30,55854,59951,2021-04-13T03:25:27.197Z,2021-04-13T03:25:27.197Z
40,46435,51563,2021-04-13T03:25:27.197Z,2021-04-13T03:25:27.197Z
50,34588,37448,2021-04-13T03:25:27.197Z,2021-04-13T03:25:27.197Z
60,23615,23158,2021-04-13T03:25:27.197Z,2021-04-13T03:25:27.197Z
70,11798,11798,2021-04-13T03:25:27.197Z,2021-04-13T03:25:27.197Z
80,5268,7234,2021-04-13T03:25:27.197Z,2021-04-13T03:25:27.197Z
90,1440,2978,2021-04-13T03:25:27.197Z,2021-04-13T03:25:27.197Z
