section,male,female,lastUpdate,date
0,8008,7743,2020-09-12T15:56:23.313Z,2020-09-12T15:56:23.313Z
10,18357,12855,2020-09-12T15:56:23.313Z,2020-09-12T15:56:23.313Z
20,15786,15096,2020-09-12T15:56:23.313Z,2020-09-12T15:56:23.313Z
30,10397,10517,2020-09-12T15:56:23.313Z,2020-09-12T15:56:23.313Z
40,9070,9931,2020-09-12T15:56:23.313Z,2020-09-12T15:56:23.313Z
50,7163,7583,2020-09-12T15:56:23.313Z,2020-09-12T15:56:23.313Z
60,4988,4661,2020-09-12T15:56:23.313Z,2020-09-12T15:56:23.313Z
70,2466,2319,2020-09-12T15:56:23.313Z,2020-09-12T15:56:23.313Z
80,1041,1414,2020-09-12T15:56:23.313Z,2020-09-12T15:56:23.313Z
90,253,610,2020-09-12T15:56:23.313Z,2020-09-12T15:56:23.313Z
