age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,282284,172492,1538337,18.3,11.2,2021-03-07T16:23:08.560Z
20-29,849866,502172,1300361,65.4,38.6,2021-03-07T16:23:08.560Z
30-39,863119,562250,1197026,72.1,47.0,2021-03-07T16:23:08.560Z
40-49,864306,667226,1098556,78.7,60.7,2021-03-07T16:23:08.560Z
50-59,715207,592358,849966,84.1,69.7,2021-03-07T16:23:08.560Z
60-69,640267,575644,741639,86.3,77.6,2021-03-07T16:23:08.560Z
70-79,468147,436735,490784,95.4,89.0,2021-03-07T16:23:08.560Z
80-89,208719,193922,225538,92.5,86.0,2021-03-07T16:23:08.560Z
90+,48939,44899,51496,95.0,87.2,2021-03-07T16:23:08.560Z
