section,male,female,lastUpdate,date
0,0,1,2020-11-22T07:06:07.150Z,2020-11-22T07:06:07.150Z
10,2,1,2020-11-22T07:06:07.150Z,2020-11-22T07:06:07.150Z
20,0,0,2020-11-22T07:06:07.150Z,2020-11-22T07:06:07.150Z
30,2,3,2020-11-22T07:06:07.150Z,2020-11-22T07:06:07.150Z
40,11,4,2020-11-22T07:06:07.150Z,2020-11-22T07:06:07.150Z
50,37,16,2020-11-22T07:06:07.150Z,2020-11-22T07:06:07.150Z
60,56,27,2020-11-22T07:06:07.150Z,2020-11-22T07:06:07.150Z
70,54,36,2020-11-22T07:06:07.150Z,2020-11-22T07:06:07.150Z
80,22,26,2020-11-22T07:06:07.150Z,2020-11-22T07:06:07.150Z
90,7,8,2020-11-22T07:06:07.150Z,2020-11-22T07:06:07.150Z
