section,male,female,lastUpdate,date
0,11073,10676,2020-09-24T15:11:00.710Z,2020-09-24T15:11:00.710Z
10,26157,17924,2020-09-24T15:11:00.710Z,2020-09-24T15:11:00.710Z
20,21582,20321,2020-09-24T15:11:00.710Z,2020-09-24T15:11:00.710Z
30,14289,14665,2020-09-24T15:11:00.710Z,2020-09-24T15:11:00.710Z
40,12697,13815,2020-09-24T15:11:00.710Z,2020-09-24T15:11:00.710Z
50,9850,10426,2020-09-24T15:11:00.710Z,2020-09-24T15:11:00.710Z
60,6787,6274,2020-09-24T15:11:00.710Z,2020-09-24T15:11:00.710Z
70,3237,3006,2020-09-24T15:11:00.710Z,2020-09-24T15:11:00.710Z
80,1364,1771,2020-09-24T15:11:00.710Z,2020-09-24T15:11:00.710Z
90,320,759,2020-09-24T15:11:00.710Z,2020-09-24T15:11:00.710Z
