age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,233092,118070,1505185,15.5,7.8,2021-02-23T07:02:23.103Z
20-29,709712,300424,1277634,55.5,23.5,2021-02-23T07:02:23.103Z
30-39,745298,362129,1186386,62.8,30.5,2021-02-23T07:02:23.103Z
40-49,787229,559406,1080768,72.8,51.8,2021-02-23T07:02:23.103Z
50-59,666238,533405,832687,80.0,64.1,2021-02-23T07:02:23.103Z
60-69,613109,548706,735380,83.4,74.6,2021-02-23T07:02:23.103Z
70-79,454393,422853,462148,98.3,91.5,2021-02-23T07:02:23.103Z
80-89,202537,187074,222547,91.0,84.1,2021-02-23T07:02:23.103Z
90+,47635,43063,50589,94.2,85.1,2021-02-23T07:02:23.103Z
