section,male,female,lastUpdate,date
0,52612,49577,2021-02-23T07:02:23.103Z,2021-02-23T07:02:23.103Z
10,84251,74810,2021-02-23T07:02:23.103Z,2021-02-23T07:02:23.103Z
20,70824,72673,2021-02-23T07:02:23.103Z,2021-02-23T07:02:23.103Z
30,51003,53792,2021-02-23T07:02:23.103Z,2021-02-23T07:02:23.103Z
40,42877,47422,2021-02-23T07:02:23.103Z,2021-02-23T07:02:23.103Z
50,32399,34684,2021-02-23T07:02:23.103Z,2021-02-23T07:02:23.103Z
60,22325,21491,2021-02-23T07:02:23.103Z,2021-02-23T07:02:23.103Z
70,11052,10968,2021-02-23T07:02:23.103Z,2021-02-23T07:02:23.103Z
80,4882,6642,2021-02-23T07:02:23.103Z,2021-02-23T07:02:23.103Z
90,1295,2730,2021-02-23T07:02:23.103Z,2021-02-23T07:02:23.103Z
