total_beds,total_occupancy,easy_occupancy,medium_occupancy,hard_occupancy,critical_occupancy,lastUpdate
3047,1735,339,268,709,411,2021-02-04T08:36:12.077Z
100,57,20,15,41,24,2021-02-04T08:36:12.077Z
