name,amount,lastUpdate,date
hard,1120,2021-02-04T08:36:12.077Z,2021-02-04T08:36:12.077Z
moderate,268,2021-02-04T08:36:12.077Z,2021-02-04T08:36:12.077Z
critical,411,2021-02-04T08:36:12.077Z,2021-02-04T08:36:12.077Z
breath,331,2021-02-04T08:36:12.077Z,2021-02-04T08:36:12.077Z
name,amount,lastUpdate,date
hard,1120,2021-02-04T08:36:12.077Z,2021-02-04T08:36:12.077Z
moderate,268,2021-02-04T08:36:12.077Z,2021-02-04T08:36:12.077Z
critical,411,2021-02-04T08:36:12.077Z,2021-02-04T08:36:12.077Z
breath,331,2021-02-04T08:36:12.077Z,2021-02-04T08:36:12.077Z
