name,amount,lastUpdate,date
hard,1113,2021-02-02T16:21:39.187Z,2021-02-02T16:21:39.187Z
moderate,262,2021-02-02T16:21:39.187Z,2021-02-02T16:21:39.187Z
critical,408,2021-02-02T16:21:39.187Z,2021-02-02T16:21:39.187Z
breath,324,2021-02-02T16:21:39.187Z,2021-02-02T16:21:39.187Z
name,amount,lastUpdate,date
hard,1113,2021-02-02T16:21:39.187Z,2021-02-02T16:21:39.187Z
moderate,262,2021-02-02T16:21:39.187Z,2021-02-02T16:21:39.187Z
critical,408,2021-02-02T16:21:39.187Z,2021-02-02T16:21:39.187Z
breath,324,2021-02-02T16:21:39.187Z,2021-02-02T16:21:39.187Z
