section,male,female,lastUpdate,date
0,2,3,2021-02-02T16:21:39.187Z,2021-02-02T16:21:39.187Z
10,0,2,2021-02-02T16:21:39.187Z,2021-02-02T16:21:39.187Z
20,9,10,2021-02-02T16:21:39.187Z,2021-02-02T16:21:39.187Z
30,31,18,2021-02-02T16:21:39.187Z,2021-02-02T16:21:39.187Z
40,55,34,2021-02-02T16:21:39.187Z,2021-02-02T16:21:39.187Z
50,112,54,2021-02-02T16:21:39.187Z,2021-02-02T16:21:39.187Z
60,157,86,2021-02-02T16:21:39.187Z,2021-02-02T16:21:39.187Z
70,154,112,2021-02-02T16:21:39.187Z,2021-02-02T16:21:39.187Z
80,91,95,2021-02-02T16:21:39.187Z,2021-02-02T16:21:39.187Z
90,35,30,2021-02-02T16:21:39.187Z,2021-02-02T16:21:39.187Z
