section,male,female,lastUpdate,date
0,2,4,2021-03-30T14:55:12.770Z,2021-03-30T14:55:12.770Z
10,4,1,2021-03-30T14:55:12.770Z,2021-03-30T14:55:12.770Z
20,18,13,2021-03-30T14:55:12.770Z,2021-03-30T14:55:12.770Z
30,27,19,2021-03-30T14:55:12.770Z,2021-03-30T14:55:12.770Z
40,57,50,2021-03-30T14:55:12.770Z,2021-03-30T14:55:12.770Z
50,217,107,2021-03-30T14:55:12.770Z,2021-03-30T14:55:12.770Z
60,603,271,2021-03-30T14:55:12.770Z,2021-03-30T14:55:12.770Z
70,1001,557,2021-03-30T14:55:12.770Z,2021-03-30T14:55:12.770Z
80,1090,954,2021-03-30T14:55:12.770Z,2021-03-30T14:55:12.770Z
90,515,679,2021-03-30T14:55:12.770Z,2021-03-30T14:55:12.770Z
