name,amount,lastUpdate,date
hard,329,2020-12-06T15:50:36.120Z,2020-12-06T15:50:36.120Z
moderate,85,2020-12-06T15:50:36.120Z,2020-12-06T15:50:36.120Z
critical,113,2020-12-06T15:50:36.120Z,2020-12-06T15:50:36.120Z
name,amount,lastUpdate,date
hard,329,2020-12-06T15:50:36.120Z,2020-12-06T15:50:36.120Z
moderate,85,2020-12-06T15:50:36.120Z,2020-12-06T15:50:36.120Z
critical,113,2020-12-06T15:50:36.120Z,2020-12-06T15:50:36.120Z
