name,amount,lastUpdate,date
hard,1124,2021-02-06T15:19:27.617Z,2021-02-06T15:19:27.617Z
moderate,224,2021-02-06T15:19:27.617Z,2021-02-06T15:19:27.617Z
critical,416,2021-02-06T15:19:27.617Z,2021-02-06T15:19:27.617Z
breath,332,2021-02-06T15:19:27.617Z,2021-02-06T15:19:27.617Z
name,amount,lastUpdate,date
hard,1124,2021-02-06T15:19:27.617Z,2021-02-06T15:19:27.617Z
moderate,224,2021-02-06T15:19:27.617Z,2021-02-06T15:19:27.617Z
critical,416,2021-02-06T15:19:27.617Z,2021-02-06T15:19:27.617Z
breath,332,2021-02-06T15:19:27.617Z,2021-02-06T15:19:27.617Z
