section,male,female,lastUpdate,date
0,30360,28802,2021-01-13T20:41:57.433Z,2021-01-13T20:41:57.433Z
10,58986,48181,2021-01-13T20:41:57.433Z,2021-01-13T20:41:57.433Z
20,50068,49106,2021-01-13T20:41:57.433Z,2021-01-13T20:41:57.433Z
30,35540,36980,2021-01-13T20:41:57.433Z,2021-01-13T20:41:57.433Z
40,30968,33932,2021-01-13T20:41:57.433Z,2021-01-13T20:41:57.433Z
50,23877,25402,2021-01-13T20:41:57.433Z,2021-01-13T20:41:57.433Z
60,17451,16231,2021-01-13T20:41:57.433Z,2021-01-13T20:41:57.433Z
70,8701,8163,2021-01-13T20:41:57.433Z,2021-01-13T20:41:57.433Z
80,3713,4801,2021-01-13T20:41:57.433Z,2021-01-13T20:41:57.433Z
90,963,2089,2021-01-13T20:41:57.433Z,2021-01-13T20:41:57.433Z
