section,male,female,lastUpdate,date
0,0.0,1,2021-03-24T07:22:03.243Z,2021-03-24T07:22:03.243Z
10,,0,2021-03-24T07:22:03.243Z,2021-03-24T07:22:03.243Z
20,5.0,1,2021-03-24T07:22:03.243Z,2021-03-24T07:22:03.243Z
30,5.0,11,2021-03-24T07:22:03.243Z,2021-03-24T07:22:03.243Z
40,19.0,7,2021-03-24T07:22:03.243Z,2021-03-24T07:22:03.243Z
50,29.0,14,2021-03-24T07:22:03.243Z,2021-03-24T07:22:03.243Z
60,27.0,22,2021-03-24T07:22:03.243Z,2021-03-24T07:22:03.243Z
70,17.0,22,2021-03-24T07:22:03.243Z,2021-03-24T07:22:03.243Z
80,8.0,9,2021-03-24T07:22:03.243Z,2021-03-24T07:22:03.243Z
90,2.0,1,2021-03-24T07:22:03.243Z,2021-03-24T07:22:03.243Z
