total_beds,total_occupancy,easy_occupancy,medium_occupancy,hard_occupancy,critical_occupancy,lastUpdate
2892,326,74,52,77,119,2021-04-18T14:06:40.400Z
100,11,23,16,24,37,2021-04-18T14:06:40.400Z
