date,amount,lastUpdate
2020-03-13T00:00:00.000Z,1,2021-03-19T05:24:51.643Z
2020-03-14T00:00:00.000Z,0,2021-03-19T05:24:51.643Z
2020-03-15T00:00:00.000Z,0,2021-03-19T05:24:51.643Z
2020-03-16T00:00:00.000Z,0,2021-03-19T05:24:51.643Z
2020-03-17T00:00:00.000Z,2,2021-03-19T05:24:51.643Z
2020-03-18T00:00:00.000Z,2,2021-03-19T05:24:51.643Z
2020-03-19T00:00:00.000Z,4,2021-03-19T05:24:51.643Z
2020-03-20T00:00:00.000Z,1,2021-03-19T05:24:51.643Z
2020-03-21T00:00:00.000Z,1,2021-03-19T05:24:51.643Z
2020-03-22T00:00:00.000Z,4,2021-03-19T05:24:51.643Z
2020-03-23T00:00:00.000Z,6,2021-03-19T05:24:51.643Z
2020-03-24T00:00:00.000Z,5,2021-03-19T05:24:51.643Z
2020-03-25T00:00:00.000Z,6,2021-03-19T05:24:51.643Z
2020-03-26T00:00:00.000Z,10,2021-03-19T05:24:51.643Z
2020-03-27T00:00:00.000Z,18,2021-03-19T05:24:51.643Z
2020-03-28T00:00:00.000Z,9,2021-03-19T05:24:51.643Z
2020-03-29T00:00:00.000Z,15,2021-03-19T05:24:51.643Z
2020-03-30T00:00:00.000Z,33,2021-03-19T05:24:51.643Z
2020-03-31T00:00:00.000Z,43,2021-03-19T05:24:51.643Z
2020-04-01T00:00:00.000Z,33,2021-03-19T05:24:51.643Z
2020-04-02T00:00:00.000Z,83,2021-03-19T05:24:51.643Z
2020-04-03T00:00:00.000Z,56,2021-03-19T05:24:51.643Z
2020-04-04T00:00:00.000Z,54,2021-03-19T05:24:51.643Z
2020-04-05T00:00:00.000Z,103,2021-03-19T05:24:51.643Z
2020-04-06T00:00:00.000Z,120,2021-03-19T05:24:51.643Z
2020-04-07T00:00:00.000Z,122,2021-03-19T05:24:51.643Z
2020-04-08T00:00:00.000Z,108,2021-03-19T05:24:51.643Z
2020-04-09T00:00:00.000Z,114,2021-03-19T05:24:51.643Z
2020-04-10T00:00:00.000Z,132,2021-03-19T05:24:51.643Z
2020-04-11T00:00:00.000Z,123,2021-03-19T05:24:51.643Z
2020-04-12T00:00:00.000Z,261,2021-03-19T05:24:51.643Z
2020-04-13T00:00:00.000Z,284,2021-03-19T05:24:51.643Z
2020-04-14T00:00:00.000Z,296,2021-03-19T05:24:51.643Z
2020-04-15T00:00:00.000Z,281,2021-03-19T05:24:51.643Z
2020-04-16T00:00:00.000Z,328,2021-03-19T05:24:51.643Z
2020-04-17T00:00:00.000Z,357,2021-03-19T05:24:51.643Z
2020-04-18T00:00:00.000Z,247,2021-03-19T05:24:51.643Z
2020-04-19T00:00:00.000Z,386,2021-03-19T05:24:51.643Z
2020-04-20T00:00:00.000Z,452,2021-03-19T05:24:51.643Z
2020-04-21T00:00:00.000Z,376,2021-03-19T05:24:51.643Z
2020-04-22T00:00:00.000Z,393,2021-03-19T05:24:51.643Z
2020-04-23T00:00:00.000Z,336,2021-03-19T05:24:51.643Z
2020-04-24T00:00:00.000Z,341,2021-03-19T05:24:51.643Z
2020-04-25T00:00:00.000Z,379,2021-03-19T05:24:51.643Z
2020-04-26T00:00:00.000Z,435,2021-03-19T05:24:51.643Z
2020-04-27T00:00:00.000Z,470,2021-03-19T05:24:51.643Z
2020-04-28T00:00:00.000Z,561,2021-03-19T05:24:51.643Z
2020-04-29T00:00:00.000Z,354,2021-03-19T05:24:51.643Z
2020-04-30T00:00:00.000Z,429,2021-03-19T05:24:51.643Z
2020-05-01T00:00:00.000Z,420,2021-03-19T05:24:51.643Z
2020-05-02T00:00:00.000Z,284,2021-03-19T05:24:51.643Z
2020-05-03T00:00:00.000Z,297,2021-03-19T05:24:51.643Z
2020-05-04T00:00:00.000Z,260,2021-03-19T05:24:51.643Z
2020-05-05T00:00:00.000Z,317,2021-03-19T05:24:51.643Z
2020-05-06T00:00:00.000Z,260,2021-03-19T05:24:51.643Z
2020-05-07T00:00:00.000Z,231,2021-03-19T05:24:51.643Z
2020-05-08T00:00:00.000Z,229,2021-03-19T05:24:51.643Z
2020-05-09T00:00:00.000Z,89,2021-03-19T05:24:51.643Z
2020-05-10T00:00:00.000Z,171,2021-03-19T05:24:51.643Z
2020-05-11T00:00:00.000Z,335,2021-03-19T05:24:51.643Z
2020-05-12T00:00:00.000Z,260,2021-03-19T05:24:51.643Z
2020-05-13T00:00:00.000Z,184,2021-03-19T05:24:51.643Z
2020-05-14T00:00:00.000Z,244,2021-03-19T05:24:51.643Z
2020-05-15T00:00:00.000Z,162,2021-03-19T05:24:51.643Z
2020-05-16T00:00:00.000Z,104,2021-03-19T05:24:51.643Z
2020-05-17T00:00:00.000Z,153,2021-03-19T05:24:51.643Z
2020-05-18T00:00:00.000Z,278,2021-03-19T05:24:51.643Z
2020-05-19T00:00:00.000Z,155,2021-03-19T05:24:51.643Z
2020-05-20T00:00:00.000Z,115,2021-03-19T05:24:51.643Z
2020-05-21T00:00:00.000Z,127,2021-03-19T05:24:51.643Z
2020-05-22T00:00:00.000Z,164,2021-03-19T05:24:51.643Z
2020-05-23T00:00:00.000Z,44,2021-03-19T05:24:51.643Z
2020-05-24T00:00:00.000Z,116,2021-03-19T05:24:51.643Z
2020-05-25T00:00:00.000Z,133,2021-03-19T05:24:51.643Z
2020-05-26T00:00:00.000Z,92,2021-03-19T05:24:51.643Z
2020-05-27T00:00:00.000Z,62,2021-03-19T05:24:51.643Z
2020-05-28T00:00:00.000Z,116,2021-03-19T05:24:51.643Z
2020-05-29T00:00:00.000Z,40,2021-03-19T05:24:51.643Z
2020-05-30T00:00:00.000Z,40,2021-03-19T05:24:51.643Z
2020-05-31T00:00:00.000Z,61,2021-03-19T05:24:51.643Z
2020-06-01T00:00:00.000Z,69,2021-03-19T05:24:51.643Z
2020-06-02T00:00:00.000Z,53,2021-03-19T05:24:51.643Z
2020-06-03T00:00:00.000Z,27,2021-03-19T05:24:51.643Z
2020-06-04T00:00:00.000Z,42,2021-03-19T05:24:51.643Z
2020-06-05T00:00:00.000Z,37,2021-03-19T05:24:51.643Z
2020-06-06T00:00:00.000Z,24,2021-03-19T05:24:51.643Z
2020-06-07T00:00:00.000Z,43,2021-03-19T05:24:51.643Z
2020-06-08T00:00:00.000Z,40,2021-03-19T05:24:51.643Z
2020-06-09T00:00:00.000Z,45,2021-03-19T05:24:51.643Z
2020-06-10T00:00:00.000Z,51,2021-03-19T05:24:51.643Z
2020-06-11T00:00:00.000Z,55,2021-03-19T05:24:51.643Z
2020-06-12T00:00:00.000Z,55,2021-03-19T05:24:51.643Z
2020-06-13T00:00:00.000Z,40,2021-03-19T05:24:51.643Z
2020-06-14T00:00:00.000Z,48,2021-03-19T05:24:51.643Z
2020-06-15T00:00:00.000Z,90,2021-03-19T05:24:51.643Z
2020-06-16T00:00:00.000Z,53,2021-03-19T05:24:51.643Z
2020-06-17T00:00:00.000Z,47,2021-03-19T05:24:51.643Z
2020-06-18T00:00:00.000Z,50,2021-03-19T05:24:51.643Z
2020-06-19T00:00:00.000Z,57,2021-03-19T05:24:51.643Z
2020-06-20T00:00:00.000Z,35,2021-03-19T05:24:51.643Z
2020-06-21T00:00:00.000Z,50,2021-03-19T05:24:51.643Z
2020-06-22T00:00:00.000Z,59,2021-03-19T05:24:51.643Z
2020-06-23T00:00:00.000Z,84,2021-03-19T05:24:51.643Z
2020-06-24T00:00:00.000Z,71,2021-03-19T05:24:51.643Z
2020-06-25T00:00:00.000Z,75,2021-03-19T05:24:51.643Z
2020-06-26T00:00:00.000Z,130,2021-03-19T05:24:51.643Z
2020-06-27T00:00:00.000Z,50,2021-03-19T05:24:51.643Z
2020-06-28T00:00:00.000Z,141,2021-03-19T05:24:51.643Z
2020-06-29T00:00:00.000Z,164,2021-03-19T05:24:51.643Z
2020-06-30T00:00:00.000Z,131,2021-03-19T05:24:51.643Z
2020-07-01T00:00:00.000Z,98,2021-03-19T05:24:51.643Z
2020-07-02T00:00:00.000Z,127,2021-03-19T05:24:51.643Z
2020-07-03T00:00:00.000Z,116,2021-03-19T05:24:51.643Z
2020-07-04T00:00:00.000Z,76,2021-03-19T05:24:51.643Z
2020-07-05T00:00:00.000Z,148,2021-03-19T05:24:51.643Z
2020-07-06T00:00:00.000Z,195,2021-03-19T05:24:51.643Z
2020-07-07T00:00:00.000Z,173,2021-03-19T05:24:51.643Z
2020-07-08T00:00:00.000Z,228,2021-03-19T05:24:51.643Z
2020-07-09T00:00:00.000Z,227,2021-03-19T05:24:51.643Z
2020-07-10T00:00:00.000Z,213,2021-03-19T05:24:51.643Z
2020-07-11T00:00:00.000Z,191,2021-03-19T05:24:51.643Z
2020-07-12T00:00:00.000Z,339,2021-03-19T05:24:51.643Z
2020-07-13T00:00:00.000Z,363,2021-03-19T05:24:51.643Z
2020-07-14T00:00:00.000Z,313,2021-03-19T05:24:51.643Z
2020-07-15T00:00:00.000Z,362,2021-03-19T05:24:51.643Z
2020-07-16T00:00:00.000Z,508,2021-03-19T05:24:51.643Z
2020-07-17T00:00:00.000Z,481,2021-03-19T05:24:51.643Z
2020-07-18T00:00:00.000Z,448,2021-03-19T05:24:51.643Z
2020-07-19T00:00:00.000Z,521,2021-03-19T05:24:51.643Z
2020-07-20T00:00:00.000Z,627,2021-03-19T05:24:51.643Z
2020-07-21T00:00:00.000Z,643,2021-03-19T05:24:51.643Z
2020-07-22T00:00:00.000Z,3741,2021-03-19T05:24:51.643Z
2020-07-23T00:00:00.000Z,6794,2021-03-19T05:24:51.643Z
2020-07-24T00:00:00.000Z,1617,2021-03-19T05:24:51.643Z
2020-07-25T00:00:00.000Z,593,2021-03-19T05:24:51.643Z
2020-07-26T00:00:00.000Z,2749,2021-03-19T05:24:51.643Z
2020-07-27T00:00:00.000Z,1773,2021-03-19T05:24:51.643Z
2020-07-28T00:00:00.000Z,1564,2021-03-19T05:24:51.643Z
2020-07-29T00:00:00.000Z,1413,2021-03-19T05:24:51.643Z
2020-07-30T00:00:00.000Z,1695,2021-03-19T05:24:51.643Z
2020-07-31T00:00:00.000Z,1297,2021-03-19T05:24:51.643Z
2020-08-01T00:00:00.000Z,534,2021-03-19T05:24:51.643Z
2020-08-02T00:00:00.000Z,2456,2021-03-19T05:24:51.643Z
2020-08-03T00:00:00.000Z,1805,2021-03-19T05:24:51.643Z
2020-08-04T00:00:00.000Z,1653,2021-03-19T05:24:51.643Z
2020-08-05T00:00:00.000Z,1491,2021-03-19T05:24:51.643Z
2020-08-06T00:00:00.000Z,1769,2021-03-19T05:24:51.643Z
2020-08-07T00:00:00.000Z,1219,2021-03-19T05:24:51.643Z
2020-08-08T00:00:00.000Z,610,2021-03-19T05:24:51.643Z
2020-08-09T00:00:00.000Z,2351,2021-03-19T05:24:51.643Z
2020-08-10T00:00:00.000Z,1392,2021-03-19T05:24:51.643Z
2020-08-11T00:00:00.000Z,983,2021-03-19T05:24:51.643Z
2020-08-12T00:00:00.000Z,1137,2021-03-19T05:24:51.643Z
2020-08-13T00:00:00.000Z,1311,2021-03-19T05:24:51.643Z
2020-08-14T00:00:00.000Z,985,2021-03-19T05:24:51.643Z
2020-08-15T00:00:00.000Z,564,2021-03-19T05:24:51.643Z
2020-08-16T00:00:00.000Z,2222,2021-03-19T05:24:51.643Z
2020-08-17T00:00:00.000Z,1199,2021-03-19T05:24:51.643Z
2020-08-18T00:00:00.000Z,1120,2021-03-19T05:24:51.643Z
2020-08-19T00:00:00.000Z,1480,2021-03-19T05:24:51.643Z
2020-08-20T00:00:00.000Z,1441,2021-03-19T05:24:51.643Z
2020-08-21T00:00:00.000Z,1041,2021-03-19T05:24:51.643Z
2020-08-22T00:00:00.000Z,666,2021-03-19T05:24:51.643Z
2020-08-23T00:00:00.000Z,2130,2021-03-19T05:24:51.643Z
2020-08-24T00:00:00.000Z,1402,2021-03-19T05:24:51.643Z
2020-08-25T00:00:00.000Z,797,2021-03-19T05:24:51.643Z
2020-08-26T00:00:00.000Z,3666,2021-03-19T05:24:51.643Z
2020-08-27T00:00:00.000Z,1523,2021-03-19T05:24:51.643Z
2020-08-28T00:00:00.000Z,1837,2021-03-19T05:24:51.643Z
2020-08-29T00:00:00.000Z,712,2021-03-19T05:24:51.643Z
2020-08-30T00:00:00.000Z,2291,2021-03-19T05:24:51.643Z
2020-08-31T00:00:00.000Z,1482,2021-03-19T05:24:51.643Z
2020-09-01T00:00:00.000Z,1010,2021-03-19T05:24:51.643Z
2020-09-02T00:00:00.000Z,1404,2021-03-19T05:24:51.643Z
2020-09-03T00:00:00.000Z,1806,2021-03-19T05:24:51.643Z
2020-09-04T00:00:00.000Z,1201,2021-03-19T05:24:51.643Z
2020-09-05T00:00:00.000Z,895,2021-03-19T05:24:51.643Z
2020-09-06T00:00:00.000Z,2410,2021-03-19T05:24:51.643Z
2020-09-07T00:00:00.000Z,1601,2021-03-19T05:24:51.643Z
2020-09-08T00:00:00.000Z,1443,2021-03-19T05:24:51.643Z
2020-09-09T00:00:00.000Z,1471,2021-03-19T05:24:51.643Z
2020-09-10T00:00:00.000Z,1986,2021-03-19T05:24:51.643Z
2020-09-11T00:00:00.000Z,1780,2021-03-19T05:24:51.643Z
2020-09-12T00:00:00.000Z,1271,2021-03-19T05:24:51.643Z
2020-09-13T00:00:00.000Z,3283,2021-03-19T05:24:51.643Z
2020-09-14T00:00:00.000Z,2413,2021-03-19T05:24:51.643Z
2020-09-15T00:00:00.000Z,2287,2021-03-19T05:24:51.643Z
2020-09-16T00:00:00.000Z,2806,2021-03-19T05:24:51.643Z
2020-09-17T00:00:00.000Z,3726,2021-03-19T05:24:51.643Z
2020-09-18T00:00:00.000Z,2868,2021-03-19T05:24:51.643Z
2020-09-19T00:00:00.000Z,1454,2021-03-19T05:24:51.643Z
2020-09-20T00:00:00.000Z,2488,2021-03-19T05:24:51.643Z
2020-09-21T00:00:00.000Z,4689,2021-03-19T05:24:51.643Z
2020-09-22T00:00:00.000Z,3539,2021-03-19T05:24:51.643Z
2020-09-23T00:00:00.000Z,3844,2021-03-19T05:24:51.643Z
2020-09-24T00:00:00.000Z,4636,2021-03-19T05:24:51.643Z
2020-09-25T00:00:00.000Z,4186,2021-03-19T05:24:51.643Z
2020-09-26T00:00:00.000Z,2408,2021-03-19T05:24:51.643Z
2020-09-27T00:00:00.000Z,5731,2021-03-19T05:24:51.643Z
2020-09-28T00:00:00.000Z,2184,2021-03-19T05:24:51.643Z
2020-09-29T00:00:00.000Z,5838,2021-03-19T05:24:51.643Z
2020-09-30T00:00:00.000Z,5259,2021-03-19T05:24:51.643Z
2020-10-01T00:00:00.000Z,5791,2021-03-19T05:24:51.643Z
2020-10-02T00:00:00.000Z,5625,2021-03-19T05:24:51.643Z
2020-10-03T00:00:00.000Z,3525,2021-03-19T05:24:51.643Z
2020-10-04T00:00:00.000Z,8155,2021-03-19T05:24:51.643Z
2020-10-05T00:00:00.000Z,7002,2021-03-19T05:24:51.643Z
2020-10-06T00:00:00.000Z,6481,2021-03-19T05:24:51.643Z
2020-10-07T00:00:00.000Z,4928,2021-03-19T05:24:51.643Z
2020-10-08T00:00:00.000Z,4838,2021-03-19T05:24:51.643Z
2020-10-09T00:00:00.000Z,5143,2021-03-19T05:24:51.643Z
2020-10-10T00:00:00.000Z,3827,2021-03-19T05:24:51.643Z
2020-10-11T00:00:00.000Z,7616,2021-03-19T05:24:51.643Z
2020-10-12T00:00:00.000Z,5555,2021-03-19T05:24:51.643Z
2020-10-13T00:00:00.000Z,5780,2021-03-19T05:24:51.643Z
2020-10-14T00:00:00.000Z,5881,2021-03-19T05:24:51.643Z
2020-10-15T00:00:00.000Z,5458,2021-03-19T05:24:51.643Z
2020-10-16T00:00:00.000Z,3511,2021-03-19T05:24:51.643Z
2020-10-17T00:00:00.000Z,2524,2021-03-19T05:24:51.643Z
2020-10-18T00:00:00.000Z,4957,2021-03-19T05:24:51.643Z
2020-10-19T00:00:00.000Z,2369,2021-03-19T05:24:51.643Z
2020-10-20T00:00:00.000Z,1820,2021-03-19T05:24:51.643Z
2020-10-21T00:00:00.000Z,3167,2021-03-19T05:24:51.643Z
2020-10-22T00:00:00.000Z,3154,2021-03-19T05:24:51.643Z
2020-10-23T00:00:00.000Z,2453,2021-03-19T05:24:51.643Z
2020-10-24T00:00:00.000Z,1316,2021-03-19T05:24:51.643Z
2020-10-25T00:00:00.000Z,2709,2021-03-19T05:24:51.643Z
2020-10-26T00:00:00.000Z,1308,2021-03-19T05:24:51.643Z
2020-10-27T00:00:00.000Z,964,2021-03-19T05:24:51.643Z
2020-10-28T00:00:00.000Z,1304,2021-03-19T05:24:51.643Z
2020-10-29T00:00:00.000Z,1445,2021-03-19T05:24:51.643Z
2020-10-30T00:00:00.000Z,1068,2021-03-19T05:24:51.643Z
2020-10-31T00:00:00.000Z,795,2021-03-19T05:24:51.643Z
2020-11-01T00:00:00.000Z,1523,2021-03-19T05:24:51.643Z
2020-11-02T00:00:00.000Z,918,2021-03-19T05:24:51.643Z
2020-11-03T00:00:00.000Z,734,2021-03-19T05:24:51.643Z
2020-11-04T00:00:00.000Z,634,2021-03-19T05:24:51.643Z
2020-11-05T00:00:00.000Z,847,2021-03-19T05:24:51.643Z
2020-11-06T00:00:00.000Z,895,2021-03-19T05:24:51.643Z
2020-11-07T00:00:00.000Z,688,2021-03-19T05:24:51.643Z
2020-11-08T00:00:00.000Z,684,2021-03-19T05:24:51.643Z
2020-11-09T00:00:00.000Z,924,2021-03-19T05:24:51.643Z
2020-11-10T00:00:00.000Z,338,2021-03-19T05:24:51.643Z
2020-11-11T00:00:00.000Z,1093,2021-03-19T05:24:51.643Z
2020-11-12T00:00:00.000Z,1212,2021-03-19T05:24:51.643Z
2020-11-13T00:00:00.000Z,738,2021-03-19T05:24:51.643Z
2020-11-14T00:00:00.000Z,423,2021-03-19T05:24:51.643Z
2020-11-15T00:00:00.000Z,975,2021-03-19T05:24:51.643Z
2020-11-16T00:00:00.000Z,663,2021-03-19T05:24:51.643Z
2020-11-17T00:00:00.000Z,581,2021-03-19T05:24:51.643Z
2020-11-18T00:00:00.000Z,802,2021-03-19T05:24:51.643Z
2020-11-19T00:00:00.000Z,753,2021-03-19T05:24:51.643Z
2020-11-20T00:00:00.000Z,678,2021-03-19T05:24:51.643Z
2020-11-21T00:00:00.000Z,451,2021-03-19T05:24:51.643Z
2020-11-22T00:00:00.000Z,1009,2021-03-19T05:24:51.643Z
2020-11-23T00:00:00.000Z,654,2021-03-19T05:24:51.643Z
2020-11-24T00:00:00.000Z,546,2021-03-19T05:24:51.643Z
2020-11-25T00:00:00.000Z,849,2021-03-19T05:24:51.643Z
2020-11-26T00:00:00.000Z,934,2021-03-19T05:24:51.643Z
2020-11-27T00:00:00.000Z,694,2021-03-19T05:24:51.643Z
2020-11-28T00:00:00.000Z,422,2021-03-19T05:24:51.643Z
2020-11-29T00:00:00.000Z,1114,2021-03-19T05:24:51.643Z
2020-11-30T00:00:00.000Z,740,2021-03-19T05:24:51.643Z
2020-12-01T00:00:00.000Z,702,2021-03-19T05:24:51.643Z
2020-12-02T00:00:00.000Z,847,2021-03-19T05:24:51.643Z
2020-12-03T00:00:00.000Z,1437,2021-03-19T05:24:51.643Z
2020-12-04T00:00:00.000Z,869,2021-03-19T05:24:51.643Z
2020-12-05T00:00:00.000Z,602,2021-03-19T05:24:51.643Z
2020-12-06T00:00:00.000Z,1405,2021-03-19T05:24:51.643Z
2020-12-07T00:00:00.000Z,910,2021-03-19T05:24:51.643Z
2020-12-08T00:00:00.000Z,900,2021-03-19T05:24:51.643Z
2020-12-09T00:00:00.000Z,1039,2021-03-19T05:24:51.643Z
2020-12-10T00:00:00.000Z,1443,2021-03-19T05:24:51.643Z
2020-12-11T00:00:00.000Z,1154,2021-03-19T05:24:51.643Z
2020-12-12T00:00:00.000Z,926,2021-03-19T05:24:51.643Z
2020-12-13T00:00:00.000Z,1922,2021-03-19T05:24:51.643Z
2020-12-14T00:00:00.000Z,1271,2021-03-19T05:24:51.643Z
2020-12-15T00:00:00.000Z,1210,2021-03-19T05:24:51.643Z
2020-12-16T00:00:00.000Z,1635,2021-03-19T05:24:51.643Z
2020-12-17T00:00:00.000Z,1963,2021-03-19T05:24:51.643Z
2020-12-18T00:00:00.000Z,1568,2021-03-19T05:24:51.643Z
2020-12-19T00:00:00.000Z,1097,2021-03-19T05:24:51.643Z
2020-12-20T00:00:00.000Z,2596,2021-03-19T05:24:51.643Z
2020-12-21T00:00:00.000Z,1571,2021-03-19T05:24:51.643Z
2020-12-22T00:00:00.000Z,1632,2021-03-19T05:24:51.643Z
2020-12-23T00:00:00.000Z,2044,2021-03-19T05:24:51.643Z
2020-12-24T00:00:00.000Z,2890,2021-03-19T05:24:51.643Z
2020-12-25T00:00:00.000Z,2416,2021-03-19T05:24:51.643Z
2020-12-26T00:00:00.000Z,1833,2021-03-19T05:24:51.643Z
2020-12-27T00:00:00.000Z,4239,2021-03-19T05:24:51.643Z
2020-12-28T00:00:00.000Z,2497,2021-03-19T05:24:51.643Z
2020-12-29T00:00:00.000Z,2407,2021-03-19T05:24:51.643Z
2020-12-30T00:00:00.000Z,3749,2021-03-19T05:24:51.643Z
2020-12-31T00:00:00.000Z,4297,2021-03-19T05:24:51.643Z
2021-01-01T00:00:00.000Z,3490,2021-03-19T05:24:51.643Z
2021-01-02T00:00:00.000Z,2064,2021-03-19T05:24:51.643Z
2021-01-03T00:00:00.000Z,5609,2021-03-19T05:24:51.643Z
2021-01-04T00:00:00.000Z,3120,2021-03-19T05:24:51.643Z
2021-01-05T00:00:00.000Z,2988,2021-03-19T05:24:51.643Z
2021-01-06T00:00:00.000Z,4833,2021-03-19T05:24:51.643Z
2021-01-07T00:00:00.000Z,5906,2021-03-19T05:24:51.643Z
2021-01-08T00:00:00.000Z,4886,2021-03-19T05:24:51.643Z
2021-01-09T00:00:00.000Z,3115,2021-03-19T05:24:51.643Z
2021-01-10T00:00:00.000Z,8430,2021-03-19T05:24:51.643Z
2021-01-11T00:00:00.000Z,4891,2021-03-19T05:24:51.643Z
2021-01-12T00:00:00.000Z,4604,2021-03-19T05:24:51.643Z
2021-01-13T00:00:00.000Z,8084,2021-03-19T05:24:51.643Z
2021-01-14T00:00:00.000Z,9292,2021-03-19T05:24:51.643Z
2021-01-15T00:00:00.000Z,8082,2021-03-19T05:24:51.643Z
2021-01-16T00:00:00.000Z,4308,2021-03-19T05:24:51.643Z
2021-01-17T00:00:00.000Z,11014,2021-03-19T05:24:51.643Z
2021-01-18T00:00:00.000Z,6222,2021-03-19T05:24:51.643Z
2021-01-19T00:00:00.000Z,5546,2021-03-19T05:24:51.643Z
2021-01-20T00:00:00.000Z,8853,2021-03-19T05:24:51.643Z
2021-01-21T00:00:00.000Z,10090,2021-03-19T05:24:51.643Z
2021-01-22T00:00:00.000Z,8570,2021-03-19T05:24:51.643Z
2021-01-23T00:00:00.000Z,4223,2021-03-19T05:24:51.643Z
2021-01-24T00:00:00.000Z,10661,2021-03-19T05:24:51.643Z
2021-01-25T00:00:00.000Z,5671,2021-03-19T05:24:51.643Z
2021-01-26T00:00:00.000Z,5132,2021-03-19T05:24:51.643Z
2021-01-27T00:00:00.000Z,8772,2021-03-19T05:24:51.643Z
2021-01-28T00:00:00.000Z,9323,2021-03-19T05:24:51.643Z
2021-01-29T00:00:00.000Z,7628,2021-03-19T05:24:51.643Z
2021-01-30T00:00:00.000Z,3588,2021-03-19T05:24:51.643Z
2021-01-31T00:00:00.000Z,10195,2021-03-19T05:24:51.643Z
2021-02-01T00:00:00.000Z,5186,2021-03-19T05:24:51.643Z
2021-02-02T00:00:00.000Z,4446,2021-03-19T05:24:51.643Z
2021-02-03T00:00:00.000Z,8289,2021-03-19T05:24:51.643Z
2021-02-04T00:00:00.000Z,8226,2021-03-19T05:24:51.643Z
2021-02-05T00:00:00.000Z,7321,2021-03-19T05:24:51.643Z
2021-02-06T00:00:00.000Z,3082,2021-03-19T05:24:51.643Z
2021-02-07T00:00:00.000Z,9834,2021-03-19T05:24:51.643Z
2021-02-08T00:00:00.000Z,5060,2021-03-19T05:24:51.643Z
2021-02-09T00:00:00.000Z,4952,2021-03-19T05:24:51.643Z
2021-02-10T00:00:00.000Z,8331,2021-03-19T05:24:51.643Z
2021-02-11T00:00:00.000Z,8843,2021-03-19T05:24:51.643Z
2021-02-12T00:00:00.000Z,7291,2021-03-19T05:24:51.643Z
2021-02-13T00:00:00.000Z,3439,2021-03-19T05:24:51.643Z
2021-02-14T00:00:00.000Z,9703,2021-03-19T05:24:51.643Z
2021-02-15T00:00:00.000Z,4909,2021-03-19T05:24:51.643Z
2021-02-16T00:00:00.000Z,3774,2021-03-19T05:24:51.643Z
2021-02-17T00:00:00.000Z,6572,2021-03-19T05:24:51.643Z
2021-02-18T00:00:00.000Z,7553,2021-03-19T05:24:51.643Z
2021-02-19T00:00:00.000Z,5938,2021-03-19T05:24:51.643Z
2021-02-20T00:00:00.000Z,3427,2021-03-19T05:24:51.643Z
2021-02-21T00:00:00.000Z,7474,2021-03-19T05:24:51.643Z
2021-02-22T00:00:00.000Z,3701,2021-03-19T05:24:51.643Z
2021-02-23T00:00:00.000Z,3188,2021-03-19T05:24:51.643Z
2021-02-24T00:00:00.000Z,5413,2021-03-19T05:24:51.643Z
2021-02-25T00:00:00.000Z,5045,2021-03-19T05:24:51.643Z
2021-02-26T00:00:00.000Z,3783,2021-03-19T05:24:51.643Z
2021-02-27T00:00:00.000Z,1577,2021-03-19T05:24:51.643Z
