name,amount,lastUpdate,date
hard,558,2021-03-19T05:24:51.643Z,2021-03-19T05:24:51.643Z
moderate,126,2021-03-19T05:24:51.643Z,2021-03-19T05:24:51.643Z
critical,244,2021-03-19T05:24:51.643Z,2021-03-19T05:24:51.643Z
breath,206,2021-03-19T05:24:51.643Z,2021-03-19T05:24:51.643Z
name,amount,lastUpdate,date
hard,558,2021-03-19T05:24:51.643Z,2021-03-19T05:24:51.643Z
moderate,126,2021-03-19T05:24:51.643Z,2021-03-19T05:24:51.643Z
critical,244,2021-03-19T05:24:51.643Z,2021-03-19T05:24:51.643Z
breath,206,2021-03-19T05:24:51.643Z,2021-03-19T05:24:51.643Z
