amount,lastUpdate
0,2020-12-02T08:06:34.533Z
0,2020-12-02T08:06:34.533Z
0,2020-12-02T08:06:34.533Z
1,2020-12-02T08:06:34.533Z
2,2020-12-02T08:06:34.533Z
3,2020-12-02T08:06:34.533Z
5,2020-12-02T08:06:34.533Z
5,2020-12-02T08:06:34.533Z
6,2020-12-02T08:06:34.533Z
7,2020-12-02T08:06:34.533Z
7,2020-12-02T08:06:34.533Z
7,2020-12-02T08:06:34.533Z
6,2020-12-02T08:06:34.533Z
9,2020-12-02T08:06:34.533Z
11,2020-12-02T08:06:34.533Z
12,2020-12-02T08:06:34.533Z
16,2020-12-02T08:06:34.533Z
21,2020-12-02T08:06:34.533Z
23,2020-12-02T08:06:34.533Z
27,2020-12-02T08:06:34.533Z
38,2020-12-02T08:06:34.533Z
44,2020-12-02T08:06:34.533Z
48,2020-12-02T08:06:34.533Z
52,2020-12-02T08:06:34.533Z
56,2020-12-02T08:06:34.533Z
67,2020-12-02T08:06:34.533Z
70,2020-12-02T08:06:34.533Z
80,2020-12-02T08:06:34.533Z
89,2020-12-02T08:06:34.533Z
98,2020-12-02T08:06:34.533Z
111,2020-12-02T08:06:34.533Z
113,2020-12-02T08:06:34.533Z
131,2020-12-02T08:06:34.533Z
140,2020-12-02T08:06:34.533Z
135,2020-12-02T08:06:34.533Z
147,2020-12-02T08:06:34.533Z
160,2020-12-02T08:06:34.533Z
166,2020-12-02T08:06:34.533Z
166,2020-12-02T08:06:34.533Z
170,2020-12-02T08:06:34.533Z
182,2020-12-02T08:06:34.533Z
177,2020-12-02T08:06:34.533Z
192,2020-12-02T08:06:34.533Z
178,2020-12-02T08:06:34.533Z
179,2020-12-02T08:06:34.533Z
182,2020-12-02T08:06:34.533Z
165,2020-12-02T08:06:34.533Z
174,2020-12-02T08:06:34.533Z
157,2020-12-02T08:06:34.533Z
154,2020-12-02T08:06:34.533Z
145,2020-12-02T08:06:34.533Z
149,2020-12-02T08:06:34.533Z
146,2020-12-02T08:06:34.533Z
144,2020-12-02T08:06:34.533Z
136,2020-12-02T08:06:34.533Z
142,2020-12-02T08:06:34.533Z
132,2020-12-02T08:06:34.533Z
127,2020-12-02T08:06:34.533Z
122,2020-12-02T08:06:34.533Z
112,2020-12-02T08:06:34.533Z
109,2020-12-02T08:06:34.533Z
111,2020-12-02T08:06:34.533Z
101,2020-12-02T08:06:34.533Z
97,2020-12-02T08:06:34.533Z
91,2020-12-02T08:06:34.533Z
88,2020-12-02T08:06:34.533Z
84,2020-12-02T08:06:34.533Z
78,2020-12-02T08:06:34.533Z
78,2020-12-02T08:06:34.533Z
74,2020-12-02T08:06:34.533Z
69,2020-12-02T08:06:34.533Z
65,2020-12-02T08:06:34.533Z
61,2020-12-02T08:06:34.533Z
61,2020-12-02T08:06:34.533Z
61,2020-12-02T08:06:34.533Z
60,2020-12-02T08:06:34.533Z
55,2020-12-02T08:06:34.533Z
52,2020-12-02T08:06:34.533Z
51,2020-12-02T08:06:34.533Z
46,2020-12-02T08:06:34.533Z
47,2020-12-02T08:06:34.533Z
46,2020-12-02T08:06:34.533Z
46,2020-12-02T08:06:34.533Z
43,2020-12-02T08:06:34.533Z
41,2020-12-02T08:06:34.533Z
36,2020-12-02T08:06:34.533Z
40,2020-12-02T08:06:34.533Z
36,2020-12-02T08:06:34.533Z
39,2020-12-02T08:06:34.533Z
