section,male,female,lastUpdate,date
0,18173,17381,2020-12-02T08:06:34.533Z,2020-12-02T08:06:34.533Z
10,40354,29380,2020-12-02T08:06:34.533Z,2020-12-02T08:06:34.533Z
20,34836,32071,2020-12-02T08:06:34.533Z,2020-12-02T08:06:34.533Z
30,23438,23417,2020-12-02T08:06:34.533Z,2020-12-02T08:06:34.533Z
40,20554,21870,2020-12-02T08:06:34.533Z,2020-12-02T08:06:34.533Z
50,15962,16671,2020-12-02T08:06:34.533Z,2020-12-02T08:06:34.533Z
60,11668,10433,2020-12-02T08:06:34.533Z,2020-12-02T08:06:34.533Z
70,5800,5303,2020-12-02T08:06:34.533Z,2020-12-02T08:06:34.533Z
80,2441,3093,2020-12-02T08:06:34.533Z,2020-12-02T08:06:34.533Z
90,584,1346,2020-12-02T08:06:34.533Z,2020-12-02T08:06:34.533Z
