section,male,female,lastUpdate,date
0,0,0,2020-11-26T07:54:06.807Z,2020-11-26T07:54:06.807Z
10,2,0,2020-11-26T07:54:06.807Z,2020-11-26T07:54:06.807Z
20,0,0,2020-11-26T07:54:06.807Z,2020-11-26T07:54:06.807Z
30,0,1,2020-11-26T07:54:06.807Z,2020-11-26T07:54:06.807Z
40,6,2,2020-11-26T07:54:06.807Z,2020-11-26T07:54:06.807Z
50,11,5,2020-11-26T07:54:06.807Z,2020-11-26T07:54:06.807Z
60,22,6,2020-11-26T07:54:06.807Z,2020-11-26T07:54:06.807Z
70,22,17,2020-11-26T07:54:06.807Z,2020-11-26T07:54:06.807Z
80,4,11,2020-11-26T07:54:06.807Z,2020-11-26T07:54:06.807Z
90,1,1,2020-11-26T07:54:06.807Z,2020-11-26T07:54:06.807Z
