name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שיבא,,,134,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
יוספטל,,,12,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
שמיר,,66.32996368408203,152,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
וולפסון,,68.37481689453125,47,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
זיו צפת,,77.52161407470703,94,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
הלל יפה,,88.73786163330078,55,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
נהריה,,78.5615463256836,70,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
ברזילי,,77.66666412353516,46,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
פוריה,,70.1408462524414,51,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
סוראסקי,,107.2587509155273,159,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
בני ציון,,83.14087677001953,72,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
רבין ק. בילינסון,,,174,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
סורוקה,,,91,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
מאיר,,,105,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
קפלן,,,56,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
"רמב""ם",,93.29896545410156,154,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
הכרמל,,,100,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
השרון ק. גולדה,,,64,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
הדסה עין כרם,,,214,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
הסקוטי,,117.2932357788086,36,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
המשפחה הקדושה,,,0,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
סנט ג'וזף,,,5,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
שערי צדק,,,261,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
אל מקאסד,,,0,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
לניאדו,,77.99443054199219,133,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
אוגוסטה ויקטוריה,,,3,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
מעייני הישועה,,96.20252990722656,48,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
אסותא אשדוד,,,35,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
שניידר,,,0,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
סנט וינסנט,,57.46268844604492,24,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
המרכזי בעמק,,,115,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
