section,male,female,lastUpdate,date
0,2,1,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
10,1,2,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
20,6,8,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
30,13,7,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
40,24,24,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
50,130,62,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
60,349,150,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
70,625,302,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
80,692,585,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
90,322,450,2021-01-12T16:15:21.670Z,2021-01-12T16:15:21.670Z
