name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
אוגוסטה ויקטוריה,,,2,2020-10-22T05:12:52.860Z,2020-10-22T05:12:52.860Z
שערי צדק,,96.92874908447266,16,2020-10-22T05:12:52.860Z,2020-10-22T05:12:52.860Z
אסותא אשדוד,,,7,2020-10-22T05:12:52.860Z,2020-10-22T05:12:52.860Z
בני ציון,,78.06004333496094,37,2020-10-22T05:12:52.860Z,2020-10-22T05:12:52.860Z
ברזילי,,69.0,8,2020-10-22T05:12:52.860Z,2020-10-22T05:12:52.860Z
הדסה עין כרם,,108.9068832397461,26,2020-10-22T05:12:52.860Z,2020-10-22T05:12:52.860Z
הכרמל,,70.34764862060547,11,2020-10-22T05:12:52.860Z,2020-10-22T05:12:52.860Z
הלל יפה,,82.9126205444336,12,2020-10-22T05:12:52.860Z,2020-10-22T05:12:52.860Z
המרכזי בעמק,,74.31034851074219,53,2020-10-22T05:12:52.860Z,2020-10-22T05:12:52.860Z
המשפחה הקדושה,,,0,2020-10-22T05:12:52.860Z,2020-10-22T05:12:52.860Z
הסקוטי,,99.29077911376953,1,2020-10-22T05:12:52.860Z,2020-10-22T05:12:52.860Z
השרון ק. גולדה,,70.12448120117188,3,2020-10-22T05:12:52.860Z,2020-10-22T05:12:52.860Z
וולפסון,,64.71449279785156,8,2020-10-22T05:12:52.860Z,2020-10-22T05:12:52.860Z
זיו צפת,,66.28241729736328,3,2020-10-22T05:12:52.860Z,2020-10-22T05:12:52.860Z
לניאדו,,93.31476593017578,24,2020-10-22T05:12:52.860Z,2020-10-22T05:12:52.860Z
אל מקאסד,,,0,2020-10-22T05:12:52.860Z,2020-10-22T05:12:52.860Z
מעייני הישועה,,89.13738250732422,8,2020-10-22T05:12:52.860Z,2020-10-22T05:12:52.860Z
נהריה,,72.89073181152344,20,2020-10-22T05:12:52.860Z,2020-10-22T05:12:52.860Z
סוראסקי,,100.8539733886719,32,2020-10-22T05:12:52.860Z,2020-10-22T05:12:52.860Z
סורוקה,,70.98175811767578,10,2020-10-22T05:12:52.860Z,2020-10-22T05:12:52.860Z
סנט ג'וזף,,,1,2020-10-22T05:12:52.860Z,2020-10-22T05:12:52.860Z
סנט וינסנט,,58.95522308349609,3,2020-10-22T05:12:52.860Z,2020-10-22T05:12:52.860Z
פוריה,,63.94366073608398,10,2020-10-22T05:12:52.860Z,2020-10-22T05:12:52.860Z
קפלן,,89.89169311523438,10,2020-10-22T05:12:52.860Z,2020-10-22T05:12:52.860Z
רבין ק. בילינסון,,94.49102020263672,48,2020-10-22T05:12:52.860Z,2020-10-22T05:12:52.860Z
"רמב""ם",,87.93814086914062,27,2020-10-22T05:12:52.860Z,2020-10-22T05:12:52.860Z
שיבא,,91.7088623046875,18,2020-10-22T05:12:52.860Z,2020-10-22T05:12:52.860Z
שמיר (אסף הרופא),,65.88103485107422,23,2020-10-22T05:12:52.860Z,2020-10-22T05:12:52.860Z
שניידר,,,0,2020-10-22T05:12:52.860Z,2020-10-22T05:12:52.860Z
מאיר,,74.1645278930664,23,2020-10-22T05:12:52.860Z,2020-10-22T05:12:52.860Z
