Verified_Doctors,Verified_Nurses,isolated_Nurses,isolated_Doctors,isolated_Other_Sector,lastUpdate,date
260,563,934,430,2405,2020-09-30T03:41:07.500Z,2020-09-30T03:41:07.500Z
