section,male,female,lastUpdate,date
0,,1,2020-11-09T03:40:03.347Z,2020-11-09T03:40:03.347Z
10,1.0,3,2020-11-09T03:40:03.347Z,2020-11-09T03:40:03.347Z
20,1.0,2,2020-11-09T03:40:03.347Z,2020-11-09T03:40:03.347Z
30,11.0,6,2020-11-09T03:40:03.347Z,2020-11-09T03:40:03.347Z
40,19.0,9,2020-11-09T03:40:03.347Z,2020-11-09T03:40:03.347Z
50,87.0,47,2020-11-09T03:40:03.347Z,2020-11-09T03:40:03.347Z
60,237.0,100,2020-11-09T03:40:03.347Z,2020-11-09T03:40:03.347Z
70,438.0,211,2020-11-09T03:40:03.347Z,2020-11-09T03:40:03.347Z
80,512.0,416,2020-11-09T03:40:03.347Z,2020-11-09T03:40:03.347Z
90,229.0,342,2020-11-09T03:40:03.347Z,2020-11-09T03:40:03.347Z
