section,male,female,lastUpdate,date
0,0,0,2020-11-09T03:40:03.347Z,2020-11-09T03:40:03.347Z
10,2,0,2020-11-09T03:40:03.347Z,2020-11-09T03:40:03.347Z
20,0,1,2020-11-09T03:40:03.347Z,2020-11-09T03:40:03.347Z
30,0,0,2020-11-09T03:40:03.347Z,2020-11-09T03:40:03.347Z
40,7,2,2020-11-09T03:40:03.347Z,2020-11-09T03:40:03.347Z
50,15,7,2020-11-09T03:40:03.347Z,2020-11-09T03:40:03.347Z
60,25,10,2020-11-09T03:40:03.347Z,2020-11-09T03:40:03.347Z
70,29,19,2020-11-09T03:40:03.347Z,2020-11-09T03:40:03.347Z
80,6,8,2020-11-09T03:40:03.347Z,2020-11-09T03:40:03.347Z
90,3,2,2020-11-09T03:40:03.347Z,2020-11-09T03:40:03.347Z
