section,male,female,lastUpdate,date
0,1,1,2020-11-30T16:09:43.800Z,2020-11-30T16:09:43.800Z
10,1,2,2020-11-30T16:09:43.800Z,2020-11-30T16:09:43.800Z
20,1,5,2020-11-30T16:09:43.800Z,2020-11-30T16:09:43.800Z
30,11,7,2020-11-30T16:09:43.800Z,2020-11-30T16:09:43.800Z
40,19,12,2020-11-30T16:09:43.800Z,2020-11-30T16:09:43.800Z
50,97,53,2020-11-30T16:09:43.800Z,2020-11-30T16:09:43.800Z
60,260,109,2020-11-30T16:09:43.800Z,2020-11-30T16:09:43.800Z
70,477,237,2020-11-30T16:09:43.800Z,2020-11-30T16:09:43.800Z
80,537,439,2020-11-30T16:09:43.800Z,2020-11-30T16:09:43.800Z
90,235,361,2020-11-30T16:09:43.800Z,2020-11-30T16:09:43.800Z
