city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands,lastUpdate,date
ירושלים,47238,1310,820,25473,14,2020-11-30T16:09:43.800Z,2020-11-30T16:09:43.800Z
נצרת,3008,469,272,3623,60,2020-11-30T16:09:43.800Z,2020-11-30T16:09:43.800Z
חיפה,6137,336,157,11116,12,2020-11-30T16:09:43.800Z,2020-11-30T16:09:43.800Z
תל אביב - יפו,11290,291,131,15327,6,2020-11-30T16:09:43.800Z,2020-11-30T16:09:43.800Z
אום אל-פחם,3061,221,145,1495,39,2020-11-30T16:09:43.800Z,2020-11-30T16:09:43.800Z
רהט,2009,209,121,1805,31,2020-11-30T16:09:43.800Z,2020-11-30T16:09:43.800Z
שפרעם,1462,193,152,1715,47,2020-11-30T16:09:43.800Z,2020-11-30T16:09:43.800Z
חולון,6055,169,94,6360,9,2020-11-30T16:09:43.800Z,2020-11-30T16:09:43.800Z
באר שבע,6174,165,105,10149,8,2020-11-30T16:09:43.800Z,2020-11-30T16:09:43.800Z
מג'ד אל-כרום,1077,155,97,2353,100,2020-11-30T16:09:43.800Z,2020-11-30T16:09:43.800Z
בני ברק,25817,148,61,3097,7,2020-11-30T16:09:43.800Z,2020-11-30T16:09:43.800Z
טייבה,2247,146,116,1486,33,2020-11-30T16:09:43.800Z,2020-11-30T16:09:43.800Z
פתח תקווה,8207,139,85,7962,6,2020-11-30T16:09:43.800Z,2020-11-30T16:09:43.800Z
אשדוד,12856,138,94,7066,6,2020-11-30T16:09:43.800Z,2020-11-30T16:09:43.800Z
מג'דל שמס,693,124,79,715,111,2020-11-30T16:09:43.800Z,2020-11-30T16:09:43.800Z
ראשון לציון,5737,123,60,9073,5,2020-11-30T16:09:43.800Z,2020-11-30T16:09:43.800Z
אכסאל,616,121,69,1267,81,2020-11-30T16:09:43.800Z,2020-11-30T16:09:43.800Z
כפר קאסם,1803,115,77,2081,48,2020-11-30T16:09:43.800Z,2020-11-30T16:09:43.800Z
יפיע,704,114,59,632,59,2020-11-30T16:09:43.800Z,2020-11-30T16:09:43.800Z
לוד,3235,111,83,2663,15,2020-11-30T16:09:43.800Z,2020-11-30T16:09:43.800Z
כפר מנדא,861,110,81,653,54,2020-11-30T16:09:43.800Z,2020-11-30T16:09:43.800Z
עראבה,817,108,52,1767,41,2020-11-30T16:09:43.800Z,2020-11-30T16:09:43.800Z
רמלה,3548,105,60,2674,14,2020-11-30T16:09:43.800Z,2020-11-30T16:09:43.800Z
סח'נין,1700,98,68,2224,30,2020-11-30T16:09:43.800Z,2020-11-30T16:09:43.800Z
ריינה,606,93,45,828,56,2020-11-30T16:09:43.800Z,2020-11-30T16:09:43.800Z
בת ים,4026,88,39,4459,7,2020-11-30T16:09:43.800Z,2020-11-30T16:09:43.800Z
נתניה,7332,86,44,6853,4,2020-11-30T16:09:43.800Z,2020-11-30T16:09:43.800Z
