date,new_hospitalized,Counthospitalized,Counthospitalized_without_release,CountHardStatus,CountMediumStatus,CountEasyStatus,CountBreath,CountDeath,total_beds,StandardOccupancy,num_visits,patients_home,patients_hotel,lastUpdate
2020-03-02T00:00:00.000Z,1,11,11,0,0,11,0,0,1365,0.00805860805860806,5632,-219,0,2020-09-07T19:26:33.937Z
2020-03-03T00:00:00.000Z,0,10,10,0,0,10,0,0,1365,0.007326007326007326,7857,-216,0,2020-09-07T19:26:33.937Z
2020-03-04T00:00:00.000Z,0,12,11,0,0,12,0,0,1365,0.008791208791208791,7012,-218,0,2020-09-07T19:26:33.937Z
2020-03-05T00:00:00.000Z,1,13,13,1,0,12,0,0,1365,0.009523809523809525,7012,-218,0,2020-09-07T19:26:33.937Z
2020-03-06T00:00:00.000Z,1,16,16,2,0,14,1,0,1365,0.01172161172161172,5177,-217,0,2020-09-07T19:26:33.937Z
2020-03-07T00:00:00.000Z,1,20,20,3,0,17,2,0,1365,0.01465201465201465,4861,-217,0,2020-09-07T19:26:33.937Z
2020-03-08T00:00:00.000Z,2,26,26,5,0,21,4,0,1365,0.01904761904761905,7330,-215,0,2020-09-07T19:26:33.937Z
2020-03-09T00:00:00.000Z,7,39,39,6,0,33,5,0,1365,0.02857142857142857,6205,-224,0,2020-09-07T19:26:33.937Z
2020-03-10T00:00:00.000Z,2,59,59,6,0,53,5,0,1365,0.04322344322344322,6021,-211,0,2020-09-07T19:26:33.937Z
2020-03-11T00:00:00.000Z,10,81,81,7,1,73,6,0,1365,0.05934065934065934,5981,-213,0,2020-09-07T19:26:33.937Z
2020-03-12T00:00:00.000Z,6,103,101,7,1,95,6,0,1365,0.07545787545787545,5983,-212,0,2020-09-07T19:26:33.937Z
2020-03-13T00:00:00.000Z,10,123,122,7,4,112,6,0,1365,0.09010989010989011,4121,-198,0,2020-09-07T19:26:33.937Z
2020-03-14T00:00:00.000Z,20,162,161,6,4,152,4,0,1365,0.1186813186813187,3692,-208,0,2020-09-07T19:26:33.937Z
2020-03-15T00:00:00.000Z,37,202,200,9,6,187,6,0,1365,0.147985347985348,5489,-209,0,2020-09-07T19:26:33.937Z
2020-03-16T00:00:00.000Z,27,221,215,11,5,205,7,0,1365,0.1619047619047619,4759,-151,0,2020-09-07T19:26:33.937Z
2020-03-17T00:00:00.000Z,46,256,256,12,6,238,7,0,1365,0.1875457875457876,4338,-102,0,2020-09-07T19:26:33.937Z
2020-03-18T00:00:00.000Z,54,306,269,16,11,279,7,0,1365,0.2241758241758242,3920,-2,0,2020-09-07T19:26:33.937Z
2020-03-19T00:00:00.000Z,31,295,264,21,11,263,12,0,1365,0.2161172161172161,4053,129,0,2020-09-07T19:26:33.937Z
2020-03-20T00:00:00.000Z,30,289,251,23,14,252,12,1,1365,0.2117216117216117,3207,304,0,2020-09-07T19:26:33.937Z
2020-03-21T00:00:00.000Z,35,277,274,27,21,229,15,0,1365,0.2029304029304029,2905,487,0,2020-09-07T19:26:33.937Z
2020-03-22T00:00:00.000Z,54,324,305,37,32,255,22,0,1365,0.2373626373626374,4523,702,0,2020-09-07T19:26:33.937Z
2020-03-23T00:00:00.000Z,58,352,323,42,36,274,24,0,1365,0.2578754578754579,4053,1023,0,2020-09-07T19:26:33.937Z
2020-03-24T00:00:00.000Z,82,395,343,45,48,302,26,3,1365,0.2893772893772894,3963,1415,0,2020-09-07T19:26:33.937Z
2020-03-25T00:00:00.000Z,81,413,397,49,53,311,28,1,1365,0.3025641025641025,3666,1773,0,2020-09-07T19:26:33.937Z
2020-03-26T00:00:00.000Z,83,464,413,54,65,345,31,5,1365,0.3399267399267399,3925,2254,0,2020-09-07T19:26:33.937Z
2020-03-27T00:00:00.000Z,110,515,469,65,69,381,37,2,1365,0.3772893772893773,3267,2619,0,2020-09-07T19:26:33.937Z
2020-03-28T00:00:00.000Z,53,513,485,69,82,362,41,1,1365,0.3758241758241758,2834,3058,0,2020-09-07T19:26:33.937Z
2020-03-29T00:00:00.000Z,70,544,516,79,88,377,50,3,1365,0.3985347985347986,4289,3521,0,2020-09-07T19:26:33.937Z
2020-03-30T00:00:00.000Z,121,619,570,88,105,426,55,1,1365,0.4534798534798535,3886,3975,0,2020-09-07T19:26:33.937Z
2020-03-31T00:00:00.000Z,111,668,628,97,114,457,64,4,1365,0.4893772893772894,4005,4583,0,2020-09-07T19:26:33.937Z
2020-04-01T00:00:00.000Z,147,769,728,111,143,515,72,8,1365,0.5633699633699634,4088,4426,689,2020-09-07T19:26:33.937Z
2020-04-02T00:00:00.000Z,115,813,728,113,145,555,79,10,1365,0.5956043956043956,4284,5007,720,2020-09-07T19:26:33.937Z
2020-04-03T00:00:00.000Z,97,804,719,130,159,515,93,5,1365,0.589010989010989,3494,5517,717,2020-09-07T19:26:33.937Z
2020-04-04T00:00:00.000Z,73,791,752,139,171,481,107,7,1365,0.5794871794871795,3155,5844,718,2020-09-07T19:26:33.937Z
