section,male,female,lastUpdate,date
0,8035,7779,2020-09-13T03:53:52.697Z,2020-09-13T03:53:52.697Z
10,18483,12908,2020-09-13T03:53:52.697Z,2020-09-13T03:53:52.697Z
20,15843,15146,2020-09-13T03:53:52.697Z,2020-09-13T03:53:52.697Z
30,10443,10575,2020-09-13T03:53:52.697Z,2020-09-13T03:53:52.697Z
40,9108,9980,2020-09-13T03:53:52.697Z,2020-09-13T03:53:52.697Z
50,7195,7616,2020-09-13T03:53:52.697Z,2020-09-13T03:53:52.697Z
60,5007,4690,2020-09-13T03:53:52.697Z,2020-09-13T03:53:52.697Z
70,2477,2333,2020-09-13T03:53:52.697Z,2020-09-13T03:53:52.697Z
80,1048,1414,2020-09-13T03:53:52.697Z,2020-09-13T03:53:52.697Z
90,255,612,2020-09-13T03:53:52.697Z,2020-09-13T03:53:52.697Z
