section,male,female,lastUpdate,date
0,0,0,2021-02-26T12:35:31.343Z,2021-02-26T12:35:31.343Z
10,0,2,2021-02-26T12:35:31.343Z,2021-02-26T12:35:31.343Z
20,3,3,2021-02-26T12:35:31.343Z,2021-02-26T12:35:31.343Z
30,13,10,2021-02-26T12:35:31.343Z,2021-02-26T12:35:31.343Z
40,20,9,2021-02-26T12:35:31.343Z,2021-02-26T12:35:31.343Z
50,33,17,2021-02-26T12:35:31.343Z,2021-02-26T12:35:31.343Z
60,33,17,2021-02-26T12:35:31.343Z,2021-02-26T12:35:31.343Z
70,30,13,2021-02-26T12:35:31.343Z,2021-02-26T12:35:31.343Z
80,5,11,2021-02-26T12:35:31.343Z,2021-02-26T12:35:31.343Z
90,2,0,2021-02-26T12:35:31.343Z,2021-02-26T12:35:31.343Z
