age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,253291,139715,1538337,16.5,9.1,2021-02-26T12:35:31.343Z
20-29,772343,358280,1300361,59.4,27.6,2021-02-26T12:35:31.343Z
30-39,798658,427943,1197026,66.7,35.8,2021-02-26T12:35:31.343Z
40-49,820159,599631,1098556,74.7,54.6,2021-02-26T12:35:31.343Z
50-59,686191,553986,849966,80.7,65.2,2021-02-26T12:35:31.343Z
60-69,623546,557729,741639,84.1,75.2,2021-02-26T12:35:31.343Z
70-79,459612,427901,490784,93.6,87.2,2021-02-26T12:35:31.343Z
80-89,204971,189692,225538,90.9,84.1,2021-02-26T12:35:31.343Z
90+,48161,43736,51496,93.5,84.9,2021-02-26T12:35:31.343Z
