section,male,female,lastUpdate,date
0,2,2,2021-02-26T12:35:31.343Z,2021-02-26T12:35:31.343Z
10,3,1,2021-02-26T12:35:31.343Z,2021-02-26T12:35:31.343Z
20,15,12,2021-02-26T12:35:31.343Z,2021-02-26T12:35:31.343Z
30,22,16,2021-02-26T12:35:31.343Z,2021-02-26T12:35:31.343Z
40,46,38,2021-02-26T12:35:31.343Z,2021-02-26T12:35:31.343Z
50,202,90,2021-02-26T12:35:31.343Z,2021-02-26T12:35:31.343Z
60,546,243,2021-02-26T12:35:31.343Z,2021-02-26T12:35:31.343Z
70,929,492,2021-02-26T12:35:31.343Z,2021-02-26T12:35:31.343Z
80,1022,886,2021-02-26T12:35:31.343Z,2021-02-26T12:35:31.343Z
90,481,648,2021-02-26T12:35:31.343Z,2021-02-26T12:35:31.343Z
