section,male,female,lastUpdate,date
0,5378,5135,2020-08-21T14:16:16.233Z,2020-08-21T14:16:16.233Z
10,10397,8538,2020-08-21T14:16:16.233Z,2020-08-21T14:16:16.233Z
20,10566,10237,2020-08-21T14:16:16.233Z,2020-08-21T14:16:16.233Z
30,7287,6851,2020-08-21T14:16:16.233Z,2020-08-21T14:16:16.233Z
40,6199,6404,2020-08-21T14:16:16.233Z,2020-08-21T14:16:16.233Z
50,4892,4948,2020-08-21T14:16:16.233Z,2020-08-21T14:16:16.233Z
60,3433,3118,2020-08-21T14:16:16.233Z,2020-08-21T14:16:16.233Z
70,1738,1547,2020-08-21T14:16:16.233Z,2020-08-21T14:16:16.233Z
80,731,992,2020-08-21T14:16:16.233Z,2020-08-21T14:16:16.233Z
90,202,455,2020-08-21T14:16:16.233Z,2020-08-21T14:16:16.233Z
