age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,334050,295468,1538337,21.7,19.2,2021-04-14T14:38:17.450Z
20-29,975140,876970,1300361,75.0,67.4,2021-04-14T14:38:17.450Z
30-39,949453,873703,1197026,79.3,73.0,2021-04-14T14:38:17.450Z
40-49,918340,857731,1098556,83.6,78.1,2021-04-14T14:38:17.450Z
50-59,750225,704548,849966,88.3,82.9,2021-04-14T14:38:17.450Z
60-69,663525,632553,741639,89.5,85.3,2021-04-14T14:38:17.450Z
70-79,480677,464001,490784,97.9,94.5,2021-04-14T14:38:17.450Z
80-89,215171,206896,225538,95.4,91.7,2021-04-14T14:38:17.450Z
90+,50825,47862,51496,98.7,92.9,2021-04-14T14:38:17.450Z
